Row ID,REGION-CATEGORIA-PRODUCTO,MES,LITROS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE,ORIGEN,LITROS(-1),Prediction (LITROS),REGION,CATEGORIA,PRODUCTO
Row30#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/4/2024,12.0,"62,808.3",7.0,ACTUAL,9.0,10.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row31#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/5/2024,12.0,"64,177.2",0.0,ACTUAL,12.0,11.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row32#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/6/2024,9.0,"66,603.3",0.0,ACTUAL,12.0,9.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row33#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/7/2024,24.0,"68,048.2",5.6,ACTUAL,9.0,16.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row34#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/8/2024,3.0,"70,461.9",0.0,ACTUAL,24.0,9.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row35#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/9/2024,9.0,"71,763.0",4.7,ACTUAL,3.0,11.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row36#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/10/2024,15.0,"74,157.7",13.0,ACTUAL,9.0,8.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row37#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/11/2024,3.0,"77,038.4",0.0,ACTUAL,15.0,10.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row38#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/12/2024,12.0,"80,878.4",0.0,ACTUAL,3.0,24.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row39#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/1/2025,12.0,"83,688.0",7.0,ACTUAL,12.0,16.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row40#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/3/2025,3.0,"89,455.9",0.0,ACTUAL,12.0,5.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row41#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/4/2025,15.0,"91,690.0",3.2,ACTUAL,3.0,12.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row42#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/5/2025,12.0,"94,386.6",5.0,ACTUAL,15.0,12.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row43#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/6/2025,,"79,000.0",3.0,ESCENARIO 1,12.0,14.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row44#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/7/2025,,"80,200.0",4.0,ESCENARIO 1,12.0,25.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row45#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/8/2025,,"81,600.0",4.0,ESCENARIO 1,12.0,12.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row46#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/9/2025,,"82,900.0",4.0,ESCENARIO 1,12.0,11.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row47#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/10/2025,,"84,500.0",4.0,ESCENARIO 1,12.0,11.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row48#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/11/2025,,"86,200.0",3.0,ESCENARIO 1,12.0,14.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row49#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/12/2025,,"88,100.0",3.0,ESCENARIO 1,12.0,25.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row50#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/1/2026,,"89,900.0",4.0,ESCENARIO 1,12.0,20.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row51#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/2/2026,,"91,900.0",3.0,ESCENARIO 1,12.0,11.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row52#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/3/2026,,"91,900.0",3.0,ESCENARIO 1,12.0,10.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row53#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/4/2026,,"93,100.0",4.0,ESCENARIO 1,12.0,13.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row54#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/5/2026,,"94,400.0",5.0,ESCENARIO 1,12.0,12.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row55#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/6/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,16.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row56#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/7/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,27.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row57#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/8/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,13.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row58#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/9/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,12.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row59#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/10/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,12.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row60#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/11/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,17.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row61#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/12/2025,,"99,200.0",4.0,ESCENARIO 2,12.0,27.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row62#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/1/2026,,"99,200.0",4.0,ESCENARIO 2,12.0,22.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row63#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/2/2026,,"99,200.0",4.0,ESCENARIO 2,12.0,14.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row64#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/3/2026,,"99,200.0",4.0,ESCENARIO 2,12.0,12.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row65#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/4/2026,,"99,200.0",4.0,ESCENARIO 2,12.0,15.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row66#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/5/2026,,"99,200.0",4.0,ESCENARIO 2,12.0,17.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row67#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/6/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,10.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row68#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/7/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,19.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row69#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/8/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,11.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row70#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/9/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,10.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row71#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/10/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,10.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row72#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/11/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,13.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row73#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/12/2025,,"122,800.0",4.0,ESCENARIO 3,12.0,19.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row74#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/1/2026,,"122,800.0",4.0,ESCENARIO 3,12.0,16.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row75#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/2/2026,,"122,800.0",4.0,ESCENARIO 3,12.0,11.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row76#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/3/2026,,"122,800.0",4.0,ESCENARIO 3,12.0,10.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row77#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/4/2026,,"122,800.0",4.0,ESCENARIO 3,12.0,13.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row78#120,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,1/5/2026,,"122,800.0",4.0,ESCENARIO 3,12.0,13.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 12uds
Row11#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2022,42.0,"70,480.3",2.0,ACTUAL, ,35.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row12#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2022,24.0,"73,057.7",8.5,ACTUAL,42.0,22.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row13#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2022,18.0,"74,077.2",0.0,ACTUAL,24.0,18.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row14#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2022,18.0,"75,017.0",5.7,ACTUAL,18.0,18.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row15#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2022,24.0,"77,371.8",5.0,ACTUAL,18.0,23.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row16#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2022,24.0,"80,846.2",0.0,ACTUAL,24.0,24.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row17#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2023,12.0,"81,835.7",12.0,ACTUAL,24.0,11.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row18#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2023,30.0,"83,465.7",4.2,ACTUAL,12.0,26.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row19#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2023,30.0,"86,769.1",9.4,ACTUAL,30.0,16.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row20#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/4/2023,36.0,"89,895.6",3.2,ACTUAL,30.0,33.7,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row21#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/5/2023,6.0,"93,274.4",0.0,ACTUAL,36.0,12.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row22#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/6/2023,18.0,"94,357.2",0.0,ACTUAL,6.0,17.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row23#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2023,24.0,"97,384.1",3.5,ACTUAL,18.0,29.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row24#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2023,30.0,"99,098.1",4.4,ACTUAL,24.0,28.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row25#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2023,18.0,"100,341.5",9.0,ACTUAL,30.0,23.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row26#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2023,12.0,"103,442.3",10.0,ACTUAL,18.0,11.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row27#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2023,36.0,"105,418.4",3.0,ACTUAL,12.0,31.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row28#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2023,12.0,"108,923.6",6.5,ACTUAL,36.0,14.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row29#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2024,6.0,"112,352.2",23.0,ACTUAL,12.0,9.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row30#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2024,18.0,"114,908.7",6.0,ACTUAL,6.0,20.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row31#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2024,18.0,"116,960.7",0.0,ACTUAL,18.0,18.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row32#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/4/2024,24.0,"118,520.4",7.0,ACTUAL,18.0,24.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row33#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/5/2024,42.0,"122,276.9",0.0,ACTUAL,24.0,30.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row34#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/6/2024,24.0,"125,882.7",0.0,ACTUAL,42.0,18.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row35#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2024,12.0,"130,070.6",0.0,ACTUAL,24.0,31.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row36#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2024,12.0,"131,951.6",0.0,ACTUAL,12.0,29.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row37#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2024,18.0,"137,374.2",14.3,ACTUAL,12.0,11.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row38#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2024,24.0,"143,175.6",3.5,ACTUAL,18.0,21.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row39#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2024,6.0,"147,220.4",23.0,ACTUAL,24.0,11.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row40#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2024,42.0,"153,136.1",2.0,ACTUAL,6.0,20.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row41#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2025,6.0,"157,684.8",0.0,ACTUAL,42.0,18.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row42#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2025,6.0,"162,461.4",0.0,ACTUAL,6.0,22.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row43#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2025,36.0,"170,268.9",9.3,ACTUAL,6.0,11.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row44#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/4/2025,24.0,"177,878.2",0.0,ACTUAL,36.0,13.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row45#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/5/2025,12.0,"181,615.7",8.0,ACTUAL,24.0,23.7,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row46#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/6/2025,,"151,600.0",5.0,ESCENARIO 1,12.0,21.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row47#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2025,,"153,900.0",5.0,ESCENARIO 1,12.0,23.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row48#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2025,,"156,300.0",6.0,ESCENARIO 1,12.0,24.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row49#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2025,,"159,000.0",7.0,ESCENARIO 1,12.0,20.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row50#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2025,,"161,700.0",6.0,ESCENARIO 1,12.0,21.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row51#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2025,,"164,400.0",6.0,ESCENARIO 1,12.0,25.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row52#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2025,,"167,200.0",3.0,ESCENARIO 1,12.0,25.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row53#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2026,,"170,000.0",3.0,ESCENARIO 1,12.0,30.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row54#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2026,,"173,100.0",4.0,ESCENARIO 1,12.0,27.2,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row55#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2026,,"176,600.0",6.0,ESCENARIO 1,12.0,20.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row56#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/4/2026,,"179,800.0",4.0,ESCENARIO 1,12.0,28.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row57#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/5/2026,,"181,700.0",8.0,ESCENARIO 1,12.0,21.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row58#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/6/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,19.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row59#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,21.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row60#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,24.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row61#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,18.8,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row62#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,20.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row63#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,25.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row64#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2025,,"190,700.0",5.0,ESCENARIO 2,12.0,20.5,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row65#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2026,,"190,700.0",5.0,ESCENARIO 2,12.0,22.1,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row66#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2026,,"190,700.0",5.0,ESCENARIO 2,12.0,24.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row67#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2026,,"190,700.0",5.0,ESCENARIO 2,12.0,19.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row68#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/4/2026,,"190,700.0",5.0,ESCENARIO 2,12.0,25.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row69#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/5/2026,,"190,700.0",5.0,ESCENARIO 2,12.0,22.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row70#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/6/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,22.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row71#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/7/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,24.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row72#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/8/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,26.4,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row73#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/9/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,21.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row74#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/10/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,22.0,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row75#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/11/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,27.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row76#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/12/2025,,"236,200.0",5.0,ESCENARIO 3,12.0,22.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row77#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/1/2026,,"236,200.0",5.0,ESCENARIO 3,12.0,24.6,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row78#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/2/2026,,"236,200.0",5.0,ESCENARIO 3,12.0,26.3,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
Row79#121,Bolívar-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,1/3/2026,,"236,200.0",5.0,ESCENARIO 3,12.0,21.9,Bolívar,Bebida Energética,Power Cell Booster Guaraná 250mL x 24uds
