ID_Cliente,Edad,Ingresos_Anuales,Puntaje_Crediticio,Historial_Pagos,Deuda_Actual,Antiguedad_Laboral,Estado_Civil,Numero_Dependientes,Tipo_Empleo,Solicitud_Credito
45479324-5b8b-4830-9c85-ead7c62c01d5,51,35260.08,569,Malo,7037.91,29,Viudo,3,Desempleado,0
77e763fb-fad0-450f-ae5a-9198887f6609,74,117952.6,792,Regular,31953.32,2,Viudo,2,Temporal,1
cefc58bd-67bd-4205-92c6-7aa3362b269c,80,102643.63,844,Malo,25747.91,21,Divorciado,0,Autonomo,0
b05e0db9-1009-4be7-b198-76b3e9e6c12e,18,143949.21,535,Malo,17643.51,0,Soltero,0,Fijo,0
1a96766d-3930-4b29-911c-6f992355af2e,41,144414.4,792,Malo,27286.28,13,Viudo,0,Fijo,0
12809d9c-9821-4c8b-ab54-2d35c59a0012,77,148963.12,362,Malo,25497.31,20,Divorciado,2,Desempleado,0
51a3927a-5518-4adf-a309-6b0affa18e2a,38,91329.32,521,Malo,29475.56,26,Casado,5,Temporal,0
db9cc950-cd7d-4364-b825-4bdae33f9e1a,26,149704.75,400,Regular,758.88,10,Divorciado,2,Autonomo,0
c5e423ba-fe36-4dc0-9f8f-3c6259c74784,42,100093.79,798,Malo,30595.63,15,Soltero,1,Fijo,0
9498c0d3-b08c-45a3-917e-d194e1bc0815,73,114083.42,625,Malo,18644.49,28,Casado,1,Autonomo,0
9953787a-eec1-45fb-a518-ec529e3dfa73,71,87760.6,614,Bueno,30661.24,11,Casado,0,Temporal,0
e456d7b9-6012-421a-a1c8-a5fdedaf8acc,54,31367.72,533,Malo,8889.0,17,Divorciado,2,Autonomo,0
e2291eb3-193d-4b81-927b-bafaf8d1bfee,44,133594.75,842,Regular,33215.2,25,Divorciado,3,Temporal,1
9ca7604a-8954-4e0a-9923-514c54f00369,41,122757.75,316,Bueno,29895.11,17,Viudo,3,Autonomo,0
a5d2ad3d-1cd6-4c05-833a-472e5165559f,52,96958.77,490,Malo,40511.77,20,Casado,2,Desempleado,0
b09c0c23-5065-482d-a499-100d6c0eae0a,61,103991.7,752,Regular,47593.62,25,Casado,3,Desempleado,0
4aa1b283-b5e7-4634-b5f2-802b70007d5f,29,85245.36,603,Regular,21779.55,0,Casado,3,Autonomo,0
e51501f4-4546-4131-b5f7-33cf5e59a790,66,57786.81,374,Malo,8161.63,18,Divorciado,3,Fijo,0
ff51ca07-b780-49d6-b388-68d64851262e,48,41328.19,608,Bueno,11999.63,34,Divorciado,0,Autonomo,0
57b46429-4820-4ebc-bb03-e2a22055bf75,79,92657.9,815,Bueno,26943.62,22,Viudo,5,Autonomo,1
1ed3f95c-a657-4c13-b60f-6ce017b3dc9b,67,137994.39,632,Malo,4145.38,5,Divorciado,3,Fijo,0
857d48ff-c30a-49ad-9f41-11b206b34b2c,22,59372.41,770,Malo,8700.86,5,Soltero,0,Autonomo,0
916c30c5-3c78-45e7-9457-8b4793ba439d,19,122865.8,485,Bueno,17022.81,37,Divorciado,5,Desempleado,0
35c40895-0973-45b0-9e34-044196aebbcd,55,146959.09,692,Malo,45288.75,37,Casado,5,Fijo,0
cd314fdb-47ae-4dfa-b7a6-9dfe9268023c,22,46170.24,351,Bueno,6138.29,2,Casado,1,Desempleado,0
f910d0de-7476-43a8-b39f-1e774e7ee674,18,57500.21,465,Regular,10293.02,25,Casado,2,Autonomo,0
56b3a572-e729-4421-b941-e56f96a8664c,34,146273.57,476,Bueno,36976.5,20,Soltero,0,Autonomo,0
fb47c70c-b884-4f03-a717-0388762f0d89,31,108564.87,640,Regular,35185.88,25,Divorciado,3,Autonomo,0
a0bb6656-dccc-4157-8eb3-2c030824f3fa,20,75076.01,565,Malo,49972.72,15,Viudo,2,Desempleado,0
b333a85b-1204-4509-b75d-8147738b92b0,77,144277.15,703,Regular,48262.6,11,Viudo,1,Temporal,1
41f59960-03ee-43f4-aab2-5041ae90b97b,21,70339.98,840,Malo,31739.04,11,Soltero,2,Desempleado,0
3f562da2-5915-4f90-a702-58e8a03fb87a,78,25758.16,712,Malo,23514.97,25,Divorciado,1,Fijo,0
677a3e36-454e-4933-871f-3be3eb1b0ac4,68,90661.71,451,Malo,28051.18,31,Viudo,0,Fijo,0
948f6be6-2501-4b71-b666-0af2d2cd20a2,43,25319.91,761,Malo,37419.95,38,Viudo,0,Desempleado,0
58b753c9-4424-41d0-93dc-2d1fde5a32d1,50,63910.09,490,Malo,47548.25,4,Viudo,4,Fijo,0
e6f0f146-8e01-4a1e-a5c0-8fdc72b35d30,36,80360.86,828,Regular,8049.96,7,Divorciado,2,Autonomo,1
8753be2b-89f1-4218-8dcb-d25bc03dd7c9,58,46097.23,607,Regular,48095.01,4,Viudo,1,Fijo,0
9a4c8987-7d53-477f-b15b-edec0faf4f0f,63,121151.06,346,Regular,46415.63,31,Soltero,4,Temporal,0
1a9b7d07-38a0-4802-906b-6e418d94e6b4,50,46018.05,759,Regular,42509.95,32,Casado,4,Fijo,0
ef26186e-0585-4aaf-94d6-a7e69c9f9138,67,126755.85,726,Malo,6710.07,21,Divorciado,4,Fijo,0
d0be20e2-ac6f-432f-ba70-56c37ee6d413,44,148210.57,738,Malo,25696.09,7,Casado,4,Desempleado,0
567eb425-ec5f-4615-ac8b-9264610abfba,45,139971.79,556,Malo,4396.53,11,Casado,1,Temporal,0
ce7f2a7e-58a4-454d-982d-1637d9f3271e,62,48067.43,439,Regular,22717.51,22,Divorciado,5,Autonomo,0
2e19e8f8-c6b6-4580-8a19-eb5fa176655f,43,137750.87,310,Regular,4033.29,38,Divorciado,4,Fijo,0
28abd1d7-8285-4098-9987-07b99e86923a,23,106004.19,756,Regular,48657.99,10,Soltero,0,Desempleado,0
60a3350c-20fd-43f2-bbc9-8292663c471b,58,104896.86,686,Bueno,21024.74,29,Divorciado,1,Fijo,1
87f26fbf-4a7c-4f6e-86db-c9298bc59a43,52,96748.66,511,Bueno,28201.42,11,Viudo,5,Temporal,0
f2f0fa84-46cb-4f69-8002-95c17fb9f1ac,52,122440.55,447,Regular,18142.73,37,Viudo,0,Temporal,0
d1e83787-2dbb-4ba2-8c51-59540f682c75,57,61112.19,789,Regular,45708.7,4,Viudo,3,Desempleado,0
7d52f893-b940-45f6-821c-2879e527af13,27,30925.14,369,Malo,6675.98,25,Casado,4,Temporal,0
fded88aa-12f6-4dcb-bbc9-d9329e916c27,35,70147.88,511,Bueno,19328.73,38,Casado,3,Temporal,0
56dc523d-aa7f-4888-9064-f7d936d91040,23,83178.5,646,Malo,37920.02,18,Divorciado,2,Desempleado,0
0d0da7e6-0883-4fe6-8031-31c398b10001,37,35033.81,513,Regular,14313.17,8,Casado,3,Fijo,0
983d542c-2f32-4d3b-89da-cbbf6b7ace6b,23,81717.03,710,Bueno,22741.57,9,Soltero,3,Fijo,1
ff9adfae-7ce7-4df8-9c1d-6c4347c1e536,50,133994.57,787,Regular,38847.25,8,Divorciado,4,Autonomo,1
e1de8c30-aee7-4714-ad92-77c69a87d05c,76,41744.07,727,Malo,33347.3,38,Casado,0,Desempleado,0
40eda254-37de-4639-be81-b7e498cd84f8,31,39288.62,441,Regular,13878.65,9,Viudo,1,Desempleado,0
1e55a7a6-a0ef-4166-a101-e74038cc59e4,80,76299.33,666,Regular,49699.04,22,Casado,3,Desempleado,0
66ed08cf-e9a4-402f-83b3-59c5d8cee8f3,69,37514.08,428,Malo,41946.98,15,Divorciado,5,Desempleado,0
80a4a139-b06a-438c-b7e5-d07941c2cb0c,27,71514.46,523,Bueno,14093.72,34,Casado,5,Autonomo,0
b1534536-2bbc-4014-983c-384f7f35b869,52,118343.79,841,Regular,12335.42,16,Soltero,4,Temporal,1
8a9fd355-d3be-4fc9-bcdd-0fc4c422728b,38,111036.55,741,Regular,3661.17,4,Casado,3,Temporal,1
b1711672-f733-4a97-aceb-518ab871b507,43,78431.14,816,Regular,37149.21,35,Soltero,2,Desempleado,0
c07fc22a-c761-4902-91f4-56fd3a7c1542,55,28634.37,786,Malo,9313.96,28,Soltero,5,Autonomo,0
56b43e0e-6325-4bae-b995-7e4b8b5723bd,58,132376.94,353,Bueno,11916.67,21,Viudo,4,Fijo,0
1c88daeb-9d14-4e6c-a214-ea63a89c4c2a,66,127570.91,716,Malo,35011.08,30,Viudo,2,Desempleado,0
b83e7160-3f87-45aa-a5e3-aa3486612eda,71,18230.75,330,Regular,41349.15,24,Viudo,0,Fijo,0
76afc666-ade5-4459-8730-a75625a17780,59,37536.31,569,Bueno,21559.18,5,Divorciado,5,Autonomo,0
eac67cb8-4939-417e-88c8-00e227dc6283,61,24856.99,829,Malo,33148.99,31,Divorciado,5,Desempleado,0
7d2ca2bf-0408-47b0-b462-c82ea450819f,59,84511.11,835,Regular,21347.61,25,Viudo,0,Autonomo,1
8650e786-2cd0-40c0-b352-f77f41d44d6c,22,86456.81,702,Bueno,23433.01,23,Viudo,3,Autonomo,1
200e5262-0b6b-47ac-a522-c4beb1a83bac,37,67395.41,539,Regular,28655.93,31,Viudo,3,Temporal,0
f2119812-aebc-4c13-b048-77603843a548,62,72018.42,480,Malo,2496.86,10,Casado,5,Temporal,0
a2e1a03c-d6df-4f4d-bd68-9ad347dc787a,45,32206.15,358,Malo,21227.53,10,Casado,5,Fijo,0
46819b76-4e5f-464e-a392-0095b535ec40,64,109085.37,642,Malo,31986.55,16,Soltero,5,Temporal,0
3ab22bdb-1279-410b-bbc5-1ad7d45cc194,79,47593.71,679,Bueno,47985.1,23,Viudo,3,Temporal,0
fa3e3f59-7dfd-43d8-a3d3-9e8d8c0ee4f2,72,54607.91,540,Malo,12850.38,33,Soltero,0,Autonomo,0
7b677629-4204-4fb8-864f-27b4f50311a6,33,60469.12,565,Malo,24103.52,33,Soltero,1,Fijo,0
bf7f4590-ec0c-4809-903e-66f7f5fb022f,21,126336.6,306,Regular,31737.48,15,Soltero,2,Fijo,0
d4da288d-bba0-40b8-932a-85434f8980a0,33,60446.47,655,Malo,37557.79,27,Viudo,3,Temporal,0
f43090b4-02db-46e2-86d0-e84e93cce666,23,97182.25,326,Malo,35621.52,27,Divorciado,5,Temporal,0
37fbd3c3-7e12-465c-82bc-c951c7301094,77,29549.19,837,Malo,4879.64,0,Divorciado,3,Temporal,0
d6d1de00-10d7-459f-9f1e-dea9810a08c1,45,112494.24,448,Malo,33093.37,31,Soltero,5,Fijo,0
b92f7019-0c6d-4c39-8757-6c26b154bb2a,25,24956.59,785,Malo,3075.85,37,Casado,4,Fijo,0
a8b6cc81-66f0-4f51-b85e-68fd82e656cd,47,139297.7,504,Bueno,76.84,35,Viudo,2,Fijo,0
6b0e9f19-5dd3-41eb-9721-51000c13f0d0,57,143239.07,728,Regular,11523.06,13,Viudo,5,Fijo,1
634a8afb-944f-4c19-842b-9b0171ca3c6f,56,137941.02,385,Malo,12516.14,15,Soltero,4,Temporal,0
4256ea11-ffe7-4f4c-aa9e-c9fdc4de41ed,21,100162.32,635,Malo,37083.96,18,Viudo,3,Autonomo,0
8794d568-1d53-46ae-95a5-810e39dc7a28,37,114994.16,760,Malo,42309.22,3,Soltero,3,Temporal,0
efb23f62-0e0c-400c-9c75-f76c451fcbb4,60,73818.17,739,Regular,8670.85,32,Soltero,3,Autonomo,1
d1c0369e-e8f7-43c4-bf88-9fc800f56137,65,117284.11,563,Regular,892.18,12,Divorciado,2,Fijo,0
a01933a8-363a-4ccf-8300-cc8422eefc12,60,109515.35,309,Malo,4246.64,12,Casado,3,Autonomo,0
a66a9646-1cce-408c-ae69-af292a29f963,65,114014.82,621,Regular,27312.86,30,Viudo,4,Temporal,0
be9e45dc-4b4f-414b-a932-9809b09c2879,29,112700.51,496,Regular,23438.78,32,Divorciado,1,Temporal,0
18045629-ce4e-4e80-808d-039ee99111b5,25,94590.35,629,Malo,23783.9,13,Soltero,3,Fijo,0
e0001c6e-e1fb-45f9-b85b-4b47a0128796,18,125714.32,721,Bueno,31043.63,25,Divorciado,2,Temporal,1
848f8083-43f6-4192-8f3e-c64381d9ab30,63,83765.49,761,Malo,17289.62,40,Divorciado,4,Fijo,0
b85fa137-3287-4894-8edc-8b9292c358fa,26,35554.61,359,Regular,11084.44,7,Soltero,5,Autonomo,0
22f37fc4-ed07-488e-b86b-af6ced9bbcdb,62,16050.81,785,Regular,43324.09,22,Soltero,5,Fijo,0
1cf8d48d-2a05-4795-8989-52b6325f2ebc,18,95061.52,812,Regular,37348.75,40,Divorciado,0,Fijo,1
738b4752-0173-4aa6-9c5c-3133c22c5595,28,105977.46,774,Malo,14125.07,36,Divorciado,1,Fijo,0
21a95369-2638-4a11-8f23-c55e8f2ccd99,49,76226.17,811,Malo,6662.52,11,Soltero,4,Fijo,0
1108a76a-0ad9-4675-a1ea-39e41f6f7659,78,58258.98,647,Bueno,10587.16,24,Soltero,1,Autonomo,0
45bfcab1-bc0b-41cc-9b89-004ac8698125,40,38857.51,652,Regular,11298.84,26,Viudo,3,Fijo,1
6fa3652d-e89b-47e6-8a5c-5357587ac11a,51,112541.98,560,Regular,30798.26,33,Divorciado,3,Desempleado,0
f827d4fc-9d3c-43a4-9590-8d3fbcc1c0e5,51,52705.44,462,Malo,6696.62,25,Casado,5,Desempleado,0
b709789d-a014-4a8c-a5b3-5340b4081197,68,119355.85,746,Regular,6407.44,24,Viudo,2,Autonomo,1
4ea907e6-75a4-4653-8b9f-bcabd927a603,70,46355.58,378,Bueno,44253.63,33,Soltero,3,Temporal,0
ef7781f0-3402-4286-9f3a-21365da203bf,64,81594.62,328,Regular,24626.97,1,Divorciado,4,Autonomo,0
d0cb9036-401f-4353-8047-7356b9beb87f,34,21518.87,547,Malo,22550.6,34,Casado,2,Desempleado,0
95842510-d38c-4c5f-96f2-37031dae7c1e,28,84886.48,839,Bueno,9072.9,1,Casado,5,Fijo,1
9b7769bd-f66e-4e8e-a5d5-5db941262ecc,41,85901.14,565,Regular,22809.39,30,Viudo,4,Autonomo,0
690751df-18aa-4db2-be00-930af6842c8f,26,83610.77,450,Malo,18105.6,37,Divorciado,1,Fijo,0
b99252d0-fa66-4806-9a95-d1f7499218bd,65,140285.88,485,Bueno,33722.64,23,Soltero,2,Fijo,0
d80c54fa-e7a1-418d-89a8-4373ba43f342,67,53509.72,788,Bueno,2395.07,26,Divorciado,5,Fijo,1
47603100-4d9a-4885-9d1a-593c4a971934,73,66849.15,515,Regular,49756.18,21,Divorciado,2,Autonomo,0
8470d4d1-6aee-4044-a653-14e9356a4797,35,117235.53,712,Malo,32918.47,15,Soltero,2,Autonomo,0
6b591cd7-0bc0-4654-acb9-408e3f1b0ced,64,143724.35,433,Malo,26058.29,3,Casado,3,Temporal,0
1a8918c3-580c-49a6-b609-dd68a6bd01d1,74,20661.15,766,Bueno,43863.2,1,Casado,3,Desempleado,0
50da6164-2975-4ea6-b3ee-05874f6aaf6a,25,142582.11,511,Malo,9335.06,3,Divorciado,1,Fijo,0
34a05d7a-6698-4c8f-9791-95142970da92,67,134121.86,484,Regular,4990.38,11,Casado,2,Desempleado,0
21be97b0-6639-4558-8216-2e5c00dd8928,75,113682.96,361,Regular,46278.56,9,Viudo,2,Temporal,0
2ac70059-43ca-492a-86da-7891bb281cd6,19,73122.58,480,Regular,26316.58,31,Soltero,3,Fijo,0
1f13784a-7b2c-4fac-b378-9e4e24ef43db,39,52564.59,479,Bueno,21598.8,23,Soltero,5,Desempleado,0
c416826b-f073-4db4-82ef-d66e04fc888a,69,133743.81,450,Malo,1742.27,0,Soltero,4,Autonomo,0
481ab661-6ff3-46b3-82c9-7910a7e04430,45,57439.6,793,Malo,35548.77,39,Casado,1,Autonomo,0
079679ce-29bd-47f2-889d-3174f5b24d5d,35,61891.66,405,Bueno,9480.22,12,Divorciado,0,Desempleado,0
f4e9b74f-e8ec-4b2a-a79e-bc6c8f981ce9,51,37354.99,408,Regular,11514.65,26,Viudo,0,Fijo,0
f49f286a-eb54-4fc3-94e1-8cc59f81b392,22,53858.83,376,Malo,41355.23,1,Divorciado,0,Desempleado,0
49620d63-b453-494c-8119-c636e8fece54,34,80695.82,775,Bueno,35575.21,17,Casado,1,Autonomo,0
700baef3-f3f3-4dfa-9fc4-f3a1a729631b,63,45190.5,679,Malo,26711.51,30,Soltero,3,Autonomo,0
2f2f42d9-2410-4e6f-8c1e-5e740c3d54e5,80,37858.3,801,Malo,27101.0,0,Soltero,5,Temporal,0
62a54269-9b68-4e56-9f89-30656bef2d62,54,141792.66,736,Bueno,25274.9,39,Soltero,3,Temporal,1
57d88651-cd90-45db-9804-e6b5186f9202,58,50022.92,423,Regular,14886.62,9,Soltero,4,Autonomo,0
1fb069a0-1742-492c-a03c-ec9ee8d1abbe,22,96832.97,803,Malo,40566.77,35,Divorciado,1,Autonomo,0
9ed51325-0540-4d31-afc6-bf985bd520b7,49,29326.13,409,Malo,790.73,2,Casado,2,Desempleado,0
eea74d88-85a2-4098-b409-2911ba710559,47,46276.07,733,Bueno,37403.95,15,Divorciado,1,Desempleado,0
63b492e5-2f09-4acc-8c28-787ac39a5ba1,50,52614.88,468,Regular,33357.64,14,Viudo,5,Temporal,0
0f62c91b-6b73-4ac5-be52-0b6e1b240926,41,27956.76,358,Malo,23106.07,28,Soltero,5,Fijo,0
82c0f878-bc24-4b39-8e10-ba280b6ab5d0,21,89542.06,601,Bueno,45010.78,5,Soltero,5,Desempleado,0
efcfae05-4aa0-4c34-8484-e35c8fe49730,49,83674.25,461,Bueno,31292.72,16,Casado,4,Fijo,0
28e5c88c-3f14-4254-981a-d361838b9656,72,37795.08,680,Bueno,44220.75,9,Divorciado,0,Fijo,0
5b7ab34c-7cc9-4c63-ab63-aad60274f1ce,54,95782.86,416,Bueno,38592.91,7,Divorciado,1,Desempleado,0
f711a9a2-75bb-43d6-a18e-52d49673a828,28,20365.58,595,Malo,12329.21,13,Viudo,3,Desempleado,0
5e805350-3717-4c2d-801d-8335c30e36c3,41,135237.0,574,Malo,33169.34,30,Casado,1,Autonomo,0
dc9b5d96-d92e-466a-9ae4-a0b00aa9d4cf,28,87618.65,713,Malo,39579.78,18,Viudo,5,Fijo,0
8a1f7472-25e1-4c3c-8239-62fdf48bcc52,34,41342.91,538,Regular,15553.67,28,Casado,2,Desempleado,0
a14a520b-a929-48d9-921f-88d5eb46afed,67,80929.4,333,Regular,37640.82,11,Soltero,1,Autonomo,0
55363611-a58a-4451-a927-3a26bcc88898,24,126023.76,683,Bueno,2798.89,31,Divorciado,0,Desempleado,1
f1a3f8e6-f0da-45ce-90d5-7e660d4e195a,75,64887.98,479,Bueno,19165.94,36,Soltero,2,Fijo,0
ebfbf246-7bae-4a75-93bd-a3c2bd746cbc,54,53048.07,406,Bueno,35078.13,14,Soltero,3,Fijo,0
7e932c01-281f-4707-bbb1-adf5797cf926,61,142963.77,735,Regular,36113.34,37,Soltero,5,Autonomo,1
020f21e2-45b2-4e22-84de-37549510776a,64,72577.85,308,Malo,12222.06,11,Viudo,2,Temporal,0
74aa4e04-1b4f-4227-9f13-94f0d16f60c5,25,75051.33,512,Malo,29487.16,40,Viudo,1,Autonomo,0
3b31116a-ac9b-4431-a0a1-00ddd3dfdc64,32,32034.12,483,Malo,26311.23,9,Viudo,2,Fijo,0
13042b45-9f05-45c1-b0d9-504d8c6cda08,65,76269.67,491,Regular,12067.35,26,Soltero,1,Desempleado,0
bd59388a-67e6-4630-8026-16f42f84d04e,50,138929.35,330,Bueno,32260.7,32,Divorciado,0,Temporal,0
8361cbc8-82a2-4499-8a6d-997c939a4e45,18,111693.87,484,Malo,2728.52,39,Casado,5,Autonomo,0
f1ec90db-e885-4423-b684-9b4b2c9ede38,20,139089.8,723,Regular,49539.02,17,Divorciado,3,Autonomo,1
0318e98d-65de-4308-8d49-fc6a6a8ede5e,72,31191.98,314,Malo,46685.52,36,Viudo,5,Fijo,0
1a329432-b0c3-4ac3-bc35-af7850687add,73,134998.77,397,Bueno,15524.33,20,Soltero,0,Desempleado,0
cfdea10a-fe53-4586-8b7e-7fd7d6ce2783,18,81589.5,572,Malo,4060.69,16,Casado,2,Desempleado,0
d41acfb9-9212-49f8-bd09-1d6c59ab8a9c,33,26726.62,488,Bueno,20984.32,10,Divorciado,3,Autonomo,0
74e6ad80-8c07-410c-90de-da63d6dd99b2,20,33470.43,707,Bueno,33258.23,31,Divorciado,1,Temporal,0
2d381b24-9da4-4fcd-a6a1-2fbd6065969c,48,52591.18,575,Bueno,32270.31,26,Soltero,3,Fijo,0
5faf1205-872e-445c-8e46-78d7ffc2ee64,41,105276.6,807,Bueno,29602.63,8,Viudo,3,Autonomo,1
50b8fe48-5cb9-45bd-85a2-b090ccfe5ff2,42,145739.34,379,Malo,14490.56,39,Divorciado,3,Autonomo,0
161a8f6e-82bb-4bc0-9df5-d20786552c2d,76,123491.55,362,Regular,37306.52,15,Casado,4,Autonomo,0
80e10f7c-5be8-438f-89ab-d618d5439fae,27,115477.47,732,Regular,22255.28,15,Casado,4,Desempleado,1
9c49fca8-a20b-4d24-aff8-7ec04808540a,29,45029.64,325,Bueno,22612.8,25,Casado,1,Desempleado,0
1a6b34c5-b6c3-4360-82ab-77ada73f4824,77,25037.29,373,Bueno,33225.31,36,Divorciado,0,Autonomo,0
3b459566-4b4b-4129-8584-fa1efdb6aa21,79,36158.17,761,Regular,3412.41,32,Divorciado,0,Fijo,1
f8b0782b-57d7-48b1-9645-a7dd8283b8f8,72,60270.52,775,Bueno,49683.21,13,Viudo,1,Desempleado,0
7ae85e45-124b-440e-b94a-f9d42ec1585d,20,76217.65,319,Regular,28475.33,9,Viudo,5,Temporal,0
f92040cf-9a3a-4bef-807d-bb206f684f60,53,114295.44,521,Malo,39369.82,19,Soltero,5,Temporal,0
bb54031e-a8e5-48f3-a123-bcb746edeaa9,69,105731.0,382,Malo,10762.46,1,Viudo,0,Autonomo,0
2b8b5f6c-71a6-4b06-9187-fbd901b63c29,76,25001.95,709,Malo,20713.25,30,Divorciado,1,Temporal,0
0553127b-b0ab-45e1-b9fe-be21f6e6fbb1,63,107871.57,498,Regular,45975.4,11,Divorciado,0,Temporal,0
0403b0e6-6b7d-4acf-a01b-65ecb8d3fb44,65,135456.79,756,Bueno,43655.43,32,Soltero,2,Autonomo,1
a5aa5959-5b1c-47dd-bad2-359ae166fcd1,59,20178.17,340,Regular,43486.41,5,Casado,1,Fijo,0
6f846528-8e63-42d4-9a6d-adb45bc93ce0,44,28559.24,650,Malo,16278.41,39,Soltero,1,Autonomo,0
3e42ef62-32d0-4c17-8cef-a089dc0b81d6,32,110189.0,311,Regular,35932.34,22,Casado,0,Fijo,0
cb6dca6b-0c09-4fc3-989a-a8156a992612,38,85375.07,333,Bueno,39013.4,39,Casado,3,Fijo,0
e8de2101-8baa-436f-88a7-3fa5b48db216,33,40703.82,598,Regular,16401.48,32,Divorciado,3,Temporal,0
9135b6df-00bd-442f-a91c-442dc2bb967b,44,90352.99,503,Malo,39259.21,6,Viudo,4,Desempleado,0
a6f38178-bbcb-4c34-a2d1-a02f5fce810f,76,128080.73,513,Malo,6753.39,40,Soltero,0,Autonomo,0
401c7ae5-6030-43b0-8575-bd42aa643d96,64,99520.91,489,Bueno,48618.06,26,Divorciado,5,Fijo,0
7178d335-be75-4197-97c9-f0175bd59a31,38,143139.64,723,Bueno,5738.3,4,Casado,0,Desempleado,1
55958cb4-bd22-4dae-9835-3556778501c9,35,99683.48,769,Bueno,28013.76,32,Viudo,5,Temporal,1
4d93f41e-1cc6-4e9a-b36b-0c47b66a7168,70,48198.35,487,Bueno,37416.13,1,Soltero,0,Desempleado,0
8cbaa223-6ebd-46b3-b38e-d670a8475b18,22,94156.36,559,Bueno,8645.83,37,Viudo,1,Autonomo,0
a21d49ef-0e19-407e-ae35-063edbcd8034,54,132735.5,586,Regular,47642.71,32,Casado,0,Temporal,0
f10588f6-f3bb-4a41-a726-51d30a8b061f,41,44728.29,685,Regular,16609.42,1,Viudo,2,Fijo,1
2a4c577c-1bae-4240-817e-8033f5608d16,25,41416.57,529,Regular,31518.23,38,Casado,1,Autonomo,0
61013c29-bfd4-4524-a001-729b104c33c7,50,78465.58,415,Bueno,4369.23,34,Casado,1,Desempleado,0
b9444147-8310-4214-82f2-7cc24d6a9740,61,80408.47,751,Regular,14039.23,35,Divorciado,1,Desempleado,1
366a43e6-3636-4e63-bc94-620f8ff05ef6,75,40259.16,463,Regular,10688.21,3,Casado,4,Fijo,0
e92d8987-aa2c-4320-907d-548289b5887a,21,82058.06,585,Malo,24370.79,16,Viudo,4,Autonomo,0
721d8bd5-6570-4f59-be47-a2b2320964fb,29,32791.91,754,Regular,21125.99,1,Divorciado,2,Temporal,0
65f48ac4-7b0b-476f-ab94-a7ab9ee6da52,32,100694.32,743,Bueno,20051.42,39,Casado,0,Temporal,1
723710c7-7144-4dc0-9c6a-78b7036663cb,69,26976.08,547,Malo,9835.1,13,Viudo,4,Fijo,0
7f82ec15-3fcd-41d8-9e7a-cad0aedb5eb4,51,84701.34,305,Bueno,45763.6,14,Soltero,4,Desempleado,0
62b2db34-a837-4215-880e-209a855e76d1,80,112643.29,527,Malo,29170.65,25,Soltero,2,Autonomo,0
4491da0f-0ccc-4f93-8e62-757178b866fd,20,43915.53,333,Regular,44167.05,11,Casado,2,Desempleado,0
c2b748aa-d80c-45ad-98f2-6880db2d37b9,79,73633.04,707,Regular,17653.96,28,Viudo,2,Autonomo,1
19eb2c3b-25d1-4d42-aece-979add5606c5,43,81243.31,632,Regular,38289.51,9,Soltero,0,Desempleado,0
b5f848ad-d2ce-4adc-9556-25967931ffff,22,97514.32,566,Regular,28136.24,17,Divorciado,3,Temporal,0
80a2a84e-b2f5-4740-a354-a880828fb66e,74,110848.72,362,Malo,31114.11,19,Viudo,1,Temporal,0
0aafe2d6-651c-41f0-9f85-5582e6c04b8e,47,20239.72,460,Regular,24673.23,21,Soltero,3,Autonomo,0
60c6874c-abc6-4f08-8ece-b2465ca93ded,73,107877.52,658,Bueno,23238.32,8,Viudo,0,Desempleado,1
d80138ad-18df-453d-9623-45151191a6bb,36,97806.06,632,Bueno,4294.73,11,Casado,4,Fijo,0
38dde3c8-9a27-42cc-ba63-3699518a1246,67,100188.56,411,Bueno,23934.54,30,Divorciado,0,Temporal,0
b2085c4f-e103-4733-8f9e-f8c9f82d621b,72,46686.63,524,Bueno,31352.21,23,Viudo,0,Desempleado,0
19e8e6f0-6b07-41c4-aea1-58c6930370f4,37,62075.01,530,Regular,7685.05,38,Divorciado,3,Desempleado,0
22c8ed13-3385-4702-8aac-0f70b33643fe,38,86612.25,430,Bueno,43256.76,16,Divorciado,1,Fijo,0
1092af42-d692-4d8c-adf0-fa7c61e3e51b,23,143835.25,773,Regular,6757.27,8,Viudo,0,Desempleado,1
d6813a66-fc6b-4a60-83e1-3e73d5c22821,53,133515.1,461,Regular,2199.62,24,Soltero,4,Desempleado,0
04176f31-c426-4287-8168-f7f3f1a8ddef,47,128493.4,805,Bueno,35904.95,31,Soltero,4,Fijo,1
2bbaceb6-4b2d-44a1-8eb9-c398583a2717,18,133130.27,484,Bueno,6166.26,14,Viudo,2,Temporal,0
1769a422-f988-4087-917b-0c8684d3125a,41,105176.73,389,Regular,39449.71,8,Divorciado,2,Fijo,0
d0b57da7-1b49-4e33-a053-972376455a52,30,81179.97,463,Regular,4870.86,30,Viudo,2,Fijo,0
81b826db-75f9-46f9-bc34-8b7d8a7d9930,36,100053.71,420,Regular,12776.13,11,Soltero,5,Temporal,0
1e0cec3a-fc73-4c85-8b07-6ab39f89094b,54,95708.68,696,Regular,25230.49,11,Divorciado,4,Fijo,1
b7ac48e9-7ceb-4cb3-bc49-e21167f93a82,68,88360.8,527,Malo,20390.0,9,Viudo,0,Desempleado,0
