inventario_id,producto_id,region_id,stock,fecha_actualizacion
1807,1,4,133,2024-09-30
1808,2,4,256,2024-09-30
1809,3,4,200,2024-09-30
1810,4,4,205,2024-09-30
1811,5,4,65,2024-09-30
1812,6,4,214,2024-09-30
1813,7,4,454,2024-09-30
1814,8,4,194,2024-09-30
1815,9,4,86,2024-09-30
1816,10,4,382,2024-09-30
1817,11,4,452,2024-09-30
1818,12,4,463,2024-09-30
1819,13,4,94,2024-09-30
1820,14,4,451,2024-09-30
1821,15,4,255,2024-09-30
1822,16,4,111,2024-09-30
1823,17,4,469,2024-09-30
1824,18,4,405,2024-09-30
1825,55,4,357,2024-09-30
1826,56,4,68,2024-09-30
1827,57,4,414,2024-09-30
1828,58,4,349,2024-09-30
1829,59,4,56,2024-09-30
1830,60,4,298,2024-09-30
1831,61,4,477,2024-09-30
1832,62,4,166,2024-09-30
1833,79,4,117,2024-09-30
1834,80,4,83,2024-09-30
1835,81,4,243,2024-09-30
1836,82,4,374,2024-09-30
1837,91,4,104,2024-09-30
1838,92,4,315,2024-09-30
1839,93,4,91,2024-09-30
1840,94,4,346,2024-09-30
1841,95,4,280,2024-09-30
1842,96,4,427,2024-09-30
1843,97,4,443,2024-09-30
1844,98,4,59,2024-09-30
1845,99,4,407,2024-09-30
1846,100,4,493,2024-09-30
1847,101,4,177,2024-09-30
1848,102,4,228,2024-09-30
1849,1,5,454,2024-09-30
1850,2,5,441,2024-09-30
1851,3,5,242,2024-09-30
1852,4,5,141,2024-09-30
1853,5,5,418,2024-09-30
1854,6,5,280,2024-09-30
1855,7,5,127,2024-09-30
1856,8,5,134,2024-09-30
1857,9,5,79,2024-09-30
1858,10,5,262,2024-09-30
1859,11,5,98,2024-09-30
1860,12,5,314,2024-09-30
1861,13,5,194,2024-09-30
1862,14,5,118,2024-09-30
1863,15,5,107,2024-09-30
1864,16,5,234,2024-09-30
1865,17,5,111,2024-09-30
1866,18,5,357,2024-09-30
1867,55,5,494,2024-09-30
1868,56,5,345,2024-09-30
1869,57,5,215,2024-09-30
1870,58,5,220,2024-09-30
1871,59,5,112,2024-09-30
1872,60,5,196,2024-09-30
1873,61,5,355,2024-09-30
1874,62,5,210,2024-09-30
1875,79,5,190,2024-09-30
1876,80,5,383,2024-09-30
1877,81,5,146,2024-09-30
1878,82,5,495,2024-09-30
1879,91,5,270,2024-09-30
1880,92,5,92,2024-09-30
1881,93,5,482,2024-09-30
1882,94,5,341,2024-09-30
1883,95,5,427,2024-09-30
1884,96,5,157,2024-09-30
1885,97,5,315,2024-09-30
1886,98,5,144,2024-09-30
1887,99,5,311,2024-09-30
1888,100,5,362,2024-09-30
1889,101,5,434,2024-09-30
1890,102,5,120,2024-09-30
1891,1,1,491,2024-08-31
1892,2,1,268,2024-08-31
1893,3,1,70,2024-08-31
1894,4,1,141,2024-08-31
1895,5,1,176,2024-08-31
1896,6,1,129,2024-08-31
1897,7,1,361,2024-08-31
1898,8,1,287,2024-08-31
1899,9,1,421,2024-08-31
1900,10,1,453,2024-08-31
1901,11,1,231,2024-08-31
1902,12,1,74,2024-08-31
1903,13,1,205,2024-08-31
1904,14,1,54,2024-08-31
1905,15,1,169,2024-08-31
1906,16,1,326,2024-08-31
1907,17,1,67,2024-08-31
1908,18,1,480,2024-08-31
1909,55,1,247,2024-08-31
1910,56,1,106,2024-08-31
1911,57,1,142,2024-08-31
1912,58,1,68,2024-08-31
1913,59,1,433,2024-08-31
1914,60,1,402,2024-08-31
1915,61,1,242,2024-08-31
1916,62,1,286,2024-08-31
1917,79,1,436,2024-08-31
1918,80,1,475,2024-08-31
1919,81,1,326,2024-08-31
1920,82,1,276,2024-08-31
1921,91,1,282,2024-08-31
1922,92,1,89,2024-08-31
1923,93,1,372,2024-08-31
1924,94,1,202,2024-08-31
1925,95,1,176,2024-08-31
1926,96,1,286,2024-08-31
1927,97,1,104,2024-08-31
1928,98,1,485,2024-08-31
1929,99,1,221,2024-08-31
1930,100,1,158,2024-08-31
1931,101,1,403,2024-08-31
1932,102,1,233,2024-08-31
1933,1,2,488,2024-08-31
1934,2,2,417,2024-08-31
1935,3,2,247,2024-08-31
1936,4,2,420,2024-08-31
1937,5,2,422,2024-08-31
1938,6,2,136,2024-08-31
1939,7,2,250,2024-08-31
1940,8,2,386,2024-08-31
1941,9,2,371,2024-08-31
1942,10,2,324,2024-08-31
1943,11,2,260,2024-08-31
1944,12,2,440,2024-08-31
1945,13,2,167,2024-08-31
1946,14,2,240,2024-08-31
1947,15,2,91,2024-08-31
1948,16,2,91,2024-08-31
1949,17,2,364,2024-08-31
1950,18,2,325,2024-08-31
1951,55,2,378,2024-08-31
1952,56,2,66,2024-08-31
1953,57,2,332,2024-08-31
1954,58,2,480,2024-08-31
1955,59,2,307,2024-08-31
1956,60,2,112,2024-08-31
1957,61,2,111,2024-08-31
1958,62,2,149,2024-08-31
1959,79,2,68,2024-08-31
1960,80,2,66,2024-08-31
1961,81,2,374,2024-08-31
1962,82,2,472,2024-08-31
1963,91,2,422,2024-08-31
1964,92,2,295,2024-08-31
1965,93,2,300,2024-08-31
1966,94,2,130,2024-08-31
1967,95,2,88,2024-08-31
1968,96,2,85,2024-08-31
1969,97,2,473,2024-08-31
1970,98,2,478,2024-08-31
1971,99,2,437,2024-08-31
1972,100,2,458,2024-08-31
1973,101,2,246,2024-08-31
1974,102,2,207,2024-08-31
1975,1,3,253,2024-08-31
1976,2,3,245,2024-08-31
1977,3,3,265,2024-08-31
1978,4,3,334,2024-08-31
1979,5,3,245,2024-08-31
1980,6,3,356,2024-08-31
1981,7,3,201,2024-08-31
1982,8,3,63,2024-08-31
1983,9,3,374,2024-08-31
1984,10,3,195,2024-08-31
1985,11,3,475,2024-08-31
1986,12,3,106,2024-08-31
1987,13,3,260,2024-08-31
1988,14,3,317,2024-08-31
1989,15,3,259,2024-08-31
1990,16,3,66,2024-08-31
1991,17,3,335,2024-08-31
1992,18,3,393,2024-08-31
1993,55,3,252,2024-08-31
1994,56,3,148,2024-08-31
1995,57,3,328,2024-08-31
1996,58,3,258,2024-08-31
1997,59,3,178,2024-08-31
1998,60,3,384,2024-08-31
1999,61,3,337,2024-08-31
2000,62,3,301,2024-08-31
2001,79,3,314,2024-08-31
2002,80,3,320,2024-08-31
2003,81,3,461,2024-08-31
2004,82,3,457,2024-08-31
2005,91,3,237,2024-08-31
2006,92,3,468,2024-08-31
2007,93,3,263,2024-08-31
2008,94,3,332,2024-08-31
2009,95,3,260,2024-08-31
2010,96,3,414,2024-08-31
2011,97,3,125,2024-08-31
2012,98,3,197,2024-08-31
2013,99,3,370,2024-08-31
2014,100,3,262,2024-08-31
2015,101,3,482,2024-08-31
2016,102,3,158,2024-08-31
2017,1,4,178,2024-08-31
2018,2,4,59,2024-08-31
2019,3,4,96,2024-08-31
2020,4,4,428,2024-08-31
2021,5,4,364,2024-08-31
2022,6,4,145,2024-08-31
2023,7,4,495,2024-08-31
2024,8,4,152,2024-08-31
2025,9,4,429,2024-08-31
2026,10,4,391,2024-08-31
2027,11,4,195,2024-08-31
2028,12,4,417,2024-08-31
2029,13,4,479,2024-08-31
2030,14,4,465,2024-08-31
2031,15,4,76,2024-08-31
2032,16,4,269,2024-08-31
2033,17,4,67,2024-08-31
2034,18,4,216,2024-08-31
2035,55,4,482,2024-08-31
2036,56,4,131,2024-08-31
2037,57,4,477,2024-08-31
2038,58,4,121,2024-08-31
2039,59,4,359,2024-08-31
2040,60,4,303,2024-08-31
2041,61,4,211,2024-08-31
2042,62,4,376,2024-08-31
2043,79,4,469,2024-08-31
2044,80,4,451,2024-08-31
2045,81,4,87,2024-08-31
2046,82,4,492,2024-08-31
2047,91,4,442,2024-08-31
2048,92,4,250,2024-08-31
2049,93,4,249,2024-08-31
2050,94,4,304,2024-08-31
2051,95,4,228,2024-08-31
2052,96,4,84,2024-08-31
2053,97,4,131,2024-08-31
2054,98,4,438,2024-08-31
2055,99,4,447,2024-08-31
2056,100,4,269,2024-08-31
2057,101,4,207,2024-08-31
2058,102,4,53,2024-08-31
2059,1,5,216,2024-08-31
2060,2,5,497,2024-08-31
2061,3,5,458,2024-08-31
2062,4,5,461,2024-08-31
2063,5,5,253,2024-08-31
2064,6,5,243,2024-08-31
2065,7,5,284,2024-08-31
2066,8,5,255,2024-08-31
2067,9,5,199,2024-08-31
2068,10,5,208,2024-08-31
2069,11,5,328,2024-08-31
2070,12,5,353,2024-08-31
2071,13,5,453,2024-08-31
2072,14,5,430,2024-08-31
2073,15,5,215,2024-08-31
2074,16,5,360,2024-08-31
2075,17,5,117,2024-08-31
2076,18,5,137,2024-08-31
2077,55,5,266,2024-08-31
2078,56,5,50,2024-08-31
2079,57,5,184,2024-08-31
2080,58,5,234,2024-08-31
2081,59,5,400,2024-08-31
2082,60,5,189,2024-08-31
2083,61,5,155,2024-08-31
2084,62,5,182,2024-08-31
2085,79,5,157,2024-08-31
2086,80,5,227,2024-08-31
2087,81,5,347,2024-08-31
2088,82,5,407,2024-08-31
2089,91,5,429,2024-08-31
2090,92,5,445,2024-08-31
2091,93,5,408,2024-08-31
2092,94,5,195,2024-08-31
2093,95,5,499,2024-08-31
2094,96,5,123,2024-08-31
2095,97,5,157,2024-08-31
2096,98,5,171,2024-08-31
2097,99,5,66,2024-08-31
2098,100,5,245,2024-08-31
2099,101,5,376,2024-08-31
2100,102,5,367,2024-08-31
2101,1,1,346,2024-07-31
2102,2,1,301,2024-07-31
2103,3,1,168,2024-07-31
2104,4,1,211,2024-07-31
2105,5,1,247,2024-07-31
2106,6,1,94,2024-07-31
2107,7,1,363,2024-07-31
2108,8,1,228,2024-07-31
2109,9,1,431,2024-07-31
2110,10,1,467,2024-07-31
2111,11,1,93,2024-07-31
2112,12,1,320,2024-07-31
2113,13,1,127,2024-07-31
2114,14,1,375,2024-07-31
2115,15,1,227,2024-07-31
2116,16,1,406,2024-07-31
2117,17,1,465,2024-07-31
2118,18,1,52,2024-07-31
2119,55,1,263,2024-07-31
2120,56,1,391,2024-07-31
2121,57,1,123,2024-07-31
2122,58,1,100,2024-07-31
2123,59,1,116,2024-07-31
2124,60,1,381,2024-07-31
2125,61,1,142,2024-07-31
2126,62,1,225,2024-07-31
2127,79,1,194,2024-07-31
2128,80,1,56,2024-07-31
2129,81,1,318,2024-07-31
2130,82,1,425,2024-07-31
2131,91,1,371,2024-07-31
2132,92,1,53,2024-07-31
2133,93,1,187,2024-07-31
2134,94,1,280,2024-07-31
2135,95,1,137,2024-07-31
2136,96,1,66,2024-07-31
2137,97,1,101,2024-07-31
2138,98,1,183,2024-07-31
2139,99,1,260,2024-07-31
2140,100,1,374,2024-07-31
2141,101,1,442,2024-07-31
2142,102,1,268,2024-07-31
2143,1,2,254,2024-07-31
2144,2,2,260,2024-07-31
2145,3,2,326,2024-07-31
2146,4,2,73,2024-07-31
2147,5,2,53,2024-07-31
2148,6,2,201,2024-07-31
2149,7,2,492,2024-07-31
2150,8,2,308,2024-07-31
2151,9,2,373,2024-07-31
2152,10,2,406,2024-07-31
2153,11,2,217,2024-07-31
2154,12,2,225,2024-07-31
2155,13,2,359,2024-07-31
2156,14,2,340,2024-07-31
2157,15,2,105,2024-07-31
2158,16,2,157,2024-07-31
2159,17,2,345,2024-07-31
2160,18,2,373,2024-07-31
2161,55,2,351,2024-07-31
2162,56,2,383,2024-07-31
2163,57,2,190,2024-07-31
2164,58,2,204,2024-07-31
2165,59,2,311,2024-07-31
2166,60,2,322,2024-07-31
2167,61,2,469,2024-07-31
2168,62,2,281,2024-07-31
2169,79,2,290,2024-07-31
2170,80,2,404,2024-07-31
2171,81,2,386,2024-07-31
2172,82,2,307,2024-07-31
2173,91,2,298,2024-07-31
2174,92,2,126,2024-07-31
2175,93,2,229,2024-07-31
2176,94,2,115,2024-07-31
2177,95,2,357,2024-07-31
2178,96,2,397,2024-07-31
2179,97,2,220,2024-07-31
2180,98,2,71,2024-07-31
2181,99,2,416,2024-07-31
2182,100,2,156,2024-07-31
2183,101,2,488,2024-07-31
2184,102,2,372,2024-07-31
2185,1,3,276,2024-07-31
2186,2,3,493,2024-07-31
2187,3,3,491,2024-07-31
2188,4,3,445,2024-07-31
2189,5,3,265,2024-07-31
2190,6,3,118,2024-07-31
2191,7,3,133,2024-07-31
2192,8,3,152,2024-07-31
2193,9,3,88,2024-07-31
2194,10,3,62,2024-07-31
2195,11,3,346,2024-07-31
2196,12,3,362,2024-07-31
2197,13,3,230,2024-07-31
2198,14,3,317,2024-07-31
2199,15,3,62,2024-07-31
2200,16,3,169,2024-07-31
2201,17,3,402,2024-07-31
2202,18,3,106,2024-07-31
2203,55,3,89,2024-07-31
2204,56,3,423,2024-07-31
2205,57,3,385,2024-07-31
2206,58,3,177,2024-07-31
2207,59,3,222,2024-07-31
2208,60,3,84,2024-07-31
2209,61,3,308,2024-07-31
2210,62,3,425,2024-07-31
2211,79,3,54,2024-07-31
2212,80,3,267,2024-07-31
2213,81,3,60,2024-07-31
2214,82,3,431,2024-07-31
2215,91,3,376,2024-07-31
2216,92,3,166,2024-07-31
2217,93,3,233,2024-07-31
2218,94,3,443,2024-07-31
2219,95,3,411,2024-07-31
2220,96,3,165,2024-07-31
2221,97,3,211,2024-07-31
2222,98,3,116,2024-07-31
2223,99,3,249,2024-07-31
2224,100,3,80,2024-07-31
2225,101,3,124,2024-07-31
2226,102,3,286,2024-07-31
2227,1,4,376,2024-07-31
2228,2,4,115,2024-07-31
2229,3,4,119,2024-07-31
2230,4,4,346,2024-07-31
2231,5,4,496,2024-07-31
2232,6,4,465,2024-07-31
2233,7,4,69,2024-07-31
2234,8,4,490,2024-07-31
2235,9,4,275,2024-07-31
2236,10,4,483,2024-07-31
2237,11,4,458,2024-07-31
2238,12,4,445,2024-07-31
2239,13,4,248,2024-07-31
2240,14,4,88,2024-07-31
2241,15,4,194,2024-07-31
2242,16,4,94,2024-07-31
2243,17,4,444,2024-07-31
2244,18,4,375,2024-07-31
2245,55,4,430,2024-07-31
2246,56,4,456,2024-07-31
2247,57,4,140,2024-07-31
2248,58,4,287,2024-07-31
2249,59,4,119,2024-07-31
2250,60,4,215,2024-07-31
2251,61,4,179,2024-07-31
2252,62,4,263,2024-07-31
2253,79,4,389,2024-07-31
2254,80,4,138,2024-07-31
2255,81,4,384,2024-07-31
2256,82,4,301,2024-07-31
2257,91,4,418,2024-07-31
2258,92,4,398,2024-07-31
2259,93,4,121,2024-07-31
2260,94,4,214,2024-07-31
2261,95,4,98,2024-07-31
2262,96,4,101,2024-07-31
2263,97,4,338,2024-07-31
2264,98,4,327,2024-07-31
2265,99,4,163,2024-07-31
2266,100,4,288,2024-07-31
2267,101,4,182,2024-07-31
2268,102,4,323,2024-07-31
2269,1,5,215,2024-07-31
2270,2,5,423,2024-07-31
2271,3,5,422,2024-07-31
2272,4,5,342,2024-07-31
2273,5,5,292,2024-07-31
2274,6,5,369,2024-07-31
2275,7,5,187,2024-07-31
2276,8,5,128,2024-07-31
2277,9,5,219,2024-07-31
2278,10,5,172,2024-07-31
2279,11,5,225,2024-07-31
2280,12,5,349,2024-07-31
2281,13,5,131,2024-07-31
2282,14,5,136,2024-07-31
2283,15,5,274,2024-07-31
2284,16,5,65,2024-07-31
2285,17,5,359,2024-07-31
2286,18,5,407,2024-07-31
2287,55,5,212,2024-07-31
2288,56,5,147,2024-07-31
2289,57,5,205,2024-07-31
2290,58,5,51,2024-07-31
2291,59,5,399,2024-07-31
2292,60,5,446,2024-07-31
2293,61,5,218,2024-07-31
2294,62,5,364,2024-07-31
2295,79,5,374,2024-07-31
2296,80,5,424,2024-07-31
2297,81,5,141,2024-07-31
2298,82,5,230,2024-07-31
2299,91,5,280,2024-07-31
2300,92,5,350,2024-07-31
2301,93,5,197,2024-07-31
2302,94,5,329,2024-07-31
2303,95,5,238,2024-07-31
2304,96,5,396,2024-07-31
2305,97,5,399,2024-07-31
2306,98,5,363,2024-07-31
2307,99,5,460,2024-07-31
2308,100,5,459,2024-07-31
2309,101,5,177,2024-07-31
2310,102,5,56,2024-07-31
2311,1,1,475,2024-06-30
2312,2,1,96,2024-06-30
2313,3,1,102,2024-06-30
2314,4,1,236,2024-06-30
2315,5,1,87,2024-06-30
2316,6,1,275,2024-06-30
2317,7,1,102,2024-06-30
2318,8,1,448,2024-06-30
2319,9,1,273,2024-06-30
2320,10,1,203,2024-06-30
2321,11,1,97,2024-06-30
2322,12,1,400,2024-06-30
2323,13,1,196,2024-06-30
2324,14,1,442,2024-06-30
2325,15,1,113,2024-06-30
2326,16,1,398,2024-06-30
2327,17,1,231,2024-06-30
2328,18,1,174,2024-06-30
2329,55,1,228,2024-06-30
2330,56,1,88,2024-06-30
2331,57,1,309,2024-06-30
2332,58,1,431,2024-06-30
2333,59,1,52,2024-06-30
2334,60,1,113,2024-06-30
2335,61,1,78,2024-06-30
2336,62,1,421,2024-06-30
2337,79,1,60,2024-06-30
2338,80,1,146,2024-06-30
2339,81,1,407,2024-06-30
2340,82,1,491,2024-06-30
2341,91,1,252,2024-06-30
2342,92,1,460,2024-06-30
2343,93,1,70,2024-06-30
2344,94,1,88,2024-06-30
2345,95,1,272,2024-06-30
2346,96,1,151,2024-06-30
2347,97,1,95,2024-06-30
2348,98,1,115,2024-06-30
2349,99,1,140,2024-06-30
2350,100,1,213,2024-06-30
2351,101,1,160,2024-06-30
2352,102,1,387,2024-06-30
2353,1,2,172,2024-06-30
2354,2,2,242,2024-06-30
2355,3,2,496,2024-06-30
2356,4,2,148,2024-06-30
2357,5,2,340,2024-06-30
2358,6,2,208,2024-06-30
2359,7,2,461,2024-06-30
2360,8,2,152,2024-06-30
2361,9,2,434,2024-06-30
2362,10,2,330,2024-06-30
2363,11,2,92,2024-06-30
2364,12,2,133,2024-06-30
2365,13,2,240,2024-06-30
2366,14,2,100,2024-06-30
2367,15,2,435,2024-06-30
2368,16,2,259,2024-06-30
2369,17,2,175,2024-06-30
2370,18,2,497,2024-06-30
2371,55,2,118,2024-06-30
2372,56,2,314,2024-06-30
2373,57,2,307,2024-06-30
2374,58,2,467,2024-06-30
2375,59,2,237,2024-06-30
2376,60,2,279,2024-06-30
2377,61,2,238,2024-06-30
2378,62,2,464,2024-06-30
2379,79,2,59,2024-06-30
2380,80,2,163,2024-06-30
2381,81,2,125,2024-06-30
2382,82,2,213,2024-06-30
2383,91,2,134,2024-06-30
2384,92,2,98,2024-06-30
2385,93,2,375,2024-06-30
2386,94,2,226,2024-06-30
2387,95,2,436,2024-06-30
2388,96,2,438,2024-06-30
2389,97,2,267,2024-06-30
2390,98,2,238,2024-06-30
2391,99,2,395,2024-06-30
2392,100,2,279,2024-06-30
2393,101,2,304,2024-06-30
2394,102,2,285,2024-06-30
2395,1,3,75,2024-06-30
2396,2,3,121,2024-06-30
2397,3,3,310,2024-06-30
2398,4,3,303,2024-06-30
2399,5,3,320,2024-06-30
2400,6,3,172,2024-06-30
2401,7,3,193,2024-06-30
2402,8,3,306,2024-06-30
2403,9,3,193,2024-06-30
2404,10,3,470,2024-06-30
2405,11,3,308,2024-06-30
2406,12,3,485,2024-06-30
2407,13,3,96,2024-06-30
2408,14,3,400,2024-06-30
2409,15,3,62,2024-06-30
2410,16,3,425,2024-06-30
2411,17,3,257,2024-06-30
2412,18,3,360,2024-06-30
2413,55,3,284,2024-06-30
2414,56,3,198,2024-06-30
2415,57,3,371,2024-06-30
2416,58,3,487,2024-06-30
2417,59,3,204,2024-06-30
2418,60,3,215,2024-06-30
2419,61,3,139,2024-06-30
2420,62,3,235,2024-06-30
2421,79,3,367,2024-06-30
2422,80,3,407,2024-06-30
2423,81,3,223,2024-06-30
2424,82,3,266,2024-06-30
2425,91,3,444,2024-06-30
2426,92,3,313,2024-06-30
2427,93,3,146,2024-06-30
2428,94,3,166,2024-06-30
2429,95,3,248,2024-06-30
2430,96,3,369,2024-06-30
2431,97,3,70,2024-06-30
2432,98,3,249,2024-06-30
2433,99,3,420,2024-06-30
2434,100,3,496,2024-06-30
2435,101,3,390,2024-06-30
2436,102,3,497,2024-06-30
2437,1,4,297,2024-06-30
2438,2,4,325,2024-06-30
2439,3,4,313,2024-06-30
2440,4,4,107,2024-06-30
2441,5,4,351,2024-06-30
2442,6,4,80,2024-06-30
2443,7,4,298,2024-06-30
2444,8,4,142,2024-06-30
2445,9,4,314,2024-06-30
2446,10,4,320,2024-06-30
2447,11,4,143,2024-06-30
2448,12,4,203,2024-06-30
2449,13,4,443,2024-06-30
2450,14,4,334,2024-06-30
2451,15,4,129,2024-06-30
2452,16,4,341,2024-06-30
2453,17,4,133,2024-06-30
2454,18,4,414,2024-06-30
2455,55,4,423,2024-06-30
2456,56,4,86,2024-06-30
2457,57,4,391,2024-06-30
2458,58,4,376,2024-06-30
2459,59,4,456,2024-06-30
2460,60,4,474,2024-06-30
2461,61,4,281,2024-06-30
2462,62,4,142,2024-06-30
2463,79,4,385,2024-06-30
2464,80,4,151,2024-06-30
2465,81,4,461,2024-06-30
2466,82,4,481,2024-06-30
2467,91,4,215,2024-06-30
2468,92,4,208,2024-06-30
2469,93,4,63,2024-06-30
2470,94,4,422,2024-06-30
2471,95,4,274,2024-06-30
2472,96,4,122,2024-06-30
2473,97,4,298,2024-06-30
2474,98,4,140,2024-06-30
2475,99,4,265,2024-06-30
2476,100,4,139,2024-06-30
2477,101,4,78,2024-06-30
2478,102,4,484,2024-06-30
2479,1,5,354,2024-06-30
2480,2,5,476,2024-06-30
2481,3,5,269,2024-06-30
2482,4,5,377,2024-06-30
2483,5,5,264,2024-06-30
2484,6,5,270,2024-06-30
2485,7,5,438,2024-06-30
2486,8,5,91,2024-06-30
2487,9,5,184,2024-06-30
2488,10,5,91,2024-06-30
2489,11,5,213,2024-06-30
2490,12,5,410,2024-06-30
2491,13,5,332,2024-06-30
2492,14,5,107,2024-06-30
2493,15,5,351,2024-06-30
2494,16,5,371,2024-06-30
2495,17,5,74,2024-06-30
2496,18,5,122,2024-06-30
2497,55,5,422,2024-06-30
2498,56,5,460,2024-06-30
2499,57,5,178,2024-06-30
2500,58,5,136,2024-06-30
2501,59,5,379,2024-06-30
2502,60,5,475,2024-06-30
2503,61,5,485,2024-06-30
2504,62,5,202,2024-06-30
2505,79,5,231,2024-06-30
2506,80,5,174,2024-06-30
2507,81,5,116,2024-06-30
2508,82,5,55,2024-06-30
2509,91,5,174,2024-06-30
2510,92,5,363,2024-06-30
2511,93,5,375,2024-06-30
2512,94,5,102,2024-06-30
2513,95,5,115,2024-06-30
2514,96,5,363,2024-06-30
2515,97,5,131,2024-06-30
2516,98,5,136,2024-06-30
2517,99,5,51,2024-06-30
2518,100,5,253,2024-06-30
2519,101,5,199,2024-06-30
2520,102,5,342,2024-06-30
