historico_precio_id,producto_id,fecha_actualizacion,precio_base,costo_variable
3509,78,2025-08-01,288919.54,58264.75
3510,78,2025-09-01,295605.74,58470.94
3511,79,2022-01-01,36000.0,22800.0
3512,79,2022-02-01,36628.07,22880.83
3513,79,2022-03-01,37142.82,22993.41
3514,79,2022-04-01,37640.15,23111.67
3515,79,2022-05-01,38247.98,23140.29
3516,79,2022-06-01,39376.16,23176.3
3517,79,2022-07-01,40804.15,23228.7
3518,79,2022-08-01,41857.48,23298.22
3519,79,2022-09-01,42993.23,23340.67
3520,79,2022-10-01,44818.8,23366.04
3521,79,2022-11-01,46053.24,23562.16
3522,79,2022-12-01,46811.89,23645.51
3523,79,2023-01-01,48092.59,23730.45
3524,79,2023-02-01,50248.13,23777.55
3525,79,2023-03-01,51131.63,23787.12
3526,79,2023-04-01,52449.9,23964.08
3527,79,2023-05-01,54864.69,24002.5
3528,79,2023-06-01,55850.04,24117.54
3529,79,2023-07-01,57894.69,24181.64
3530,79,2023-08-01,59448.8,24314.67
3531,79,2023-09-01,61945.22,24488.35
3532,79,2023-10-01,63369.68,24675.54
3533,79,2023-11-01,66238.47,24799.38
3534,79,2023-12-01,69347.87,25008.45
3535,79,2024-01-01,71119.98,25035.89
3536,79,2024-02-01,72138.08,25041.19
3537,79,2024-03-01,73308.28,25166.4
3538,79,2024-04-01,76291.59,25225.92
3539,79,2024-05-01,79124.48,25312.23
3540,79,2024-06-01,83006.13,25498.89
3541,79,2024-07-01,85278.27,25572.7
3542,79,2024-08-01,87788.62,25767.28
3543,79,2024-09-01,89536.48,25806.57
3544,79,2024-10-01,92262.83,25870.95
3545,79,2024-11-01,96015.08,26094.52
3546,79,2024-12-01,100793.78,26159.07
3547,79,2025-01-01,105110.21,26210.97
3548,79,2025-02-01,109131.56,26423.27
3549,79,2025-03-01,113283.56,26556.0
3550,79,2025-04-01,115237.42,26819.58
3551,79,2025-05-01,119114.91,26989.74
3552,79,2025-06-01,121398.98,27025.45
3553,79,2025-07-01,122799.28,27293.11
3554,79,2025-08-01,128590.98,27409.46
3555,79,2025-09-01,133047.78,27434.38
3556,80,2022-01-01,72000.0,45600.0
3557,80,2022-02-01,73602.56,45888.79
3558,80,2022-03-01,75019.93,46043.06
3559,80,2022-04-01,77208.1,46277.82
3560,80,2022-05-01,79968.67,46418.64
3561,80,2022-06-01,81629.61,46548.87
3562,80,2022-07-01,83592.07,46743.48
3563,80,2022-08-01,85497.44,46765.71
3564,80,2022-09-01,86492.25,46790.09
3565,80,2022-10-01,89933.79,46889.27
3566,80,2022-11-01,92531.29,47315.25
3567,80,2022-12-01,93829.55,47402.71
3568,80,2023-01-01,98327.09,47575.06
3569,80,2023-02-01,100507.42,47621.15
3570,80,2023-03-01,101567.42,47883.91
3571,80,2023-04-01,106085.03,48042.51
3572,80,2023-05-01,110291.48,48216.13
3573,80,2023-06-01,114830.23,48471.13
3574,80,2023-07-01,117685.33,48786.31
3575,80,2023-08-01,119850.9,48973.67
3576,80,2023-09-01,125302.65,49037.57
3577,80,2023-10-01,130277.6,49096.59
3578,80,2023-11-01,134637.01,49544.44
3579,80,2023-12-01,139507.4,49638.79
3580,80,2024-01-01,144834.69,50098.2
3581,80,2024-02-01,146716.84,50372.03
3582,80,2024-03-01,150196.36,50737.4
3583,80,2024-04-01,157643.96,50839.89
3584,80,2024-05-01,163765.4,50862.16
3585,80,2024-06-01,166658.85,51142.15
3586,80,2024-07-01,170008.86,51590.71
3587,80,2024-08-01,177512.63,52058.54
3588,80,2024-09-01,186211.64,52524.42
3589,80,2024-10-01,191414.26,52901.19
3590,80,2024-11-01,200302.38,52937.01
3591,80,2024-12-01,205662.51,53430.03
3592,80,2025-01-01,211864.22,53441.72
3593,80,2025-02-01,219060.43,53814.05
3594,80,2025-03-01,222380.81,53838.51
3595,80,2025-04-01,229640.87,54266.2
3596,80,2025-05-01,238310.3,54668.16
3597,80,2025-06-01,244482.48,55042.47
3598,80,2025-07-01,255437.8,55577.23
3599,80,2025-08-01,259683.36,55994.46
3600,80,2025-09-01,266270.49,56430.87
3601,81,2022-01-01,144000.0,91200.0
3602,81,2022-02-01,146500.22,91345.92
3603,81,2022-03-01,149241.58,91982.35
3604,81,2022-04-01,155982.26,92709.61
3605,81,2022-05-01,160383.71,93365.77
3606,81,2022-06-01,165356.07,93649.05
3607,81,2022-07-01,168466.99,94312.32
3608,81,2022-08-01,173872.43,94473.7
3609,81,2022-09-01,175928.38,94698.75
3610,81,2022-10-01,177962.75,94839.04
3611,81,2022-11-01,186032.31,95718.43
3612,81,2022-12-01,189905.02,96475.2
3613,81,2023-01-01,196683.97,96715.43
3614,81,2023-02-01,205128.87,97232.47
3615,81,2023-03-01,207191.65,97570.32
3616,81,2023-04-01,214278.93,97930.46
3617,81,2023-05-01,217135.24,98621.32
3618,81,2023-06-01,224077.27,99333.44
3619,81,2023-07-01,229978.06,99940.85
3620,81,2023-08-01,235264.2,99998.08
3621,81,2023-09-01,245295.13,100822.0
3622,81,2023-10-01,249899.61,101795.16
3623,81,2023-11-01,254165.25,102784.21
3624,81,2023-12-01,262170.32,103790.22
3625,81,2024-01-01,272952.71,104600.32
3626,81,2024-02-01,276844.39,105380.4
3627,81,2024-03-01,283842.81,106069.4
3628,81,2024-04-01,296559.26,106742.2
3629,81,2024-05-01,306059.57,107614.12
3630,81,2024-06-01,311821.31,107903.38
3631,81,2024-07-01,322194.53,108774.95
3632,81,2024-08-01,335119.66,108944.25
3633,81,2024-09-01,341577.06,109735.5
3634,81,2024-10-01,350029.59,110725.5
3635,81,2024-11-01,354841.67,110926.48
3636,81,2024-12-01,361016.31,111883.06
3637,81,2025-01-01,367353.73,112431.87
3638,81,2025-02-01,381746.36,113159.94
3639,81,2025-03-01,385885.21,113344.3
3640,81,2025-04-01,392487.46,113791.1
3641,81,2025-05-01,405954.84,113870.13
3642,81,2025-06-01,411184.33,114149.4
3643,81,2025-07-01,430248.99,115257.09
3644,81,2025-08-01,436276.5,115864.24
3645,81,2025-09-01,453322.08,116800.41
3646,82,2022-01-01,10800.0,6840.0
3647,82,2022-02-01,10916.95,6896.54
3648,82,2022-03-01,11359.5,6940.99
3649,82,2022-04-01,11492.97,6958.23
3650,82,2022-05-01,11646.33,6968.15
3651,82,2022-06-01,12055.06,6969.09
3652,82,2022-07-01,12641.59,7035.83
3653,82,2022-08-01,12821.78,7087.62
3654,82,2022-09-01,13123.55,7137.76
3655,82,2022-10-01,13360.99,7172.05
3656,82,2022-11-01,13795.41,7203.92
3657,82,2022-12-01,14023.39,7227.82
3658,82,2023-01-01,14250.3,7231.86
3659,82,2023-02-01,14787.27,7277.24
3660,82,2023-03-01,15007.94,7337.27
3661,82,2023-04-01,15219.74,7359.04
3662,82,2023-05-01,15683.36,7420.6
3663,82,2023-06-01,15929.17,7488.29
3664,82,2023-07-01,16103.75,7520.28
3665,82,2023-08-01,16359.72,7569.57
3666,82,2023-09-01,16671.13,7636.11
3667,82,2023-10-01,17094.41,7703.63
3668,82,2023-11-01,17827.95,7712.29
3669,82,2023-12-01,18127.15,7720.78
3670,82,2024-01-01,18382.19,7794.58
3671,82,2024-02-01,18828.74,7842.57
3672,82,2024-03-01,19106.16,7914.98
3673,82,2024-04-01,20000.23,7985.87
3674,82,2024-05-01,20683.84,8000.09
3675,82,2024-06-01,21329.57,8048.06
3676,82,2024-07-01,22122.55,8060.15
3677,82,2024-08-01,22934.25,8084.46
3678,82,2024-09-01,23913.6,8112.63
3679,82,2024-10-01,24252.14,8186.96
3680,82,2024-11-01,25136.6,8263.33
3681,82,2024-12-01,26203.12,8322.11
3682,82,2025-01-01,26545.2,8322.29
3683,82,2025-02-01,27801.42,8334.66
3684,82,2025-03-01,28808.78,8361.35
3685,82,2025-04-01,29546.98,8421.66
3686,82,2025-05-01,30770.87,8461.95
3687,82,2025-06-01,31161.43,8510.85
3688,82,2025-07-01,32669.13,8534.55
3689,82,2025-08-01,33114.01,8619.45
3690,82,2025-09-01,33686.05,8652.64
3691,83,2022-01-01,21600.0,13680.0
3692,83,2022-02-01,22415.12,13736.63
3693,83,2022-03-01,23350.73,13782.44
3694,83,2022-04-01,24333.46,13872.57
3695,83,2022-05-01,24816.15,13930.65
3696,83,2022-06-01,25557.76,14005.01
3697,83,2022-07-01,26357.69,14120.05
3698,83,2022-08-01,27026.78,14202.08
3699,83,2022-09-01,27753.09,14284.15
3700,83,2022-10-01,28800.49,14391.04
3701,83,2022-11-01,29898.47,14424.89
3702,83,2022-12-01,30200.88,14568.26
3703,83,2023-01-01,30523.61,14649.61
3704,83,2023-02-01,31998.04,14784.52
3705,83,2023-03-01,32394.27,14836.17
3706,83,2023-04-01,33818.0,14964.77
3707,83,2023-05-01,35264.07,15008.87
3708,83,2023-06-01,35820.03,15136.94
3709,83,2023-07-01,37570.65,15275.13
3710,83,2023-08-01,38310.79,15401.58
3711,83,2023-09-01,38779.51,15422.8
3712,83,2023-10-01,40659.62,15531.37
3713,83,2023-11-01,41680.11,15535.46
3714,83,2023-12-01,43705.62,15593.2
3715,83,2024-01-01,45368.88,15696.54
3716,83,2024-02-01,45956.44,15827.99
3717,83,2024-03-01,48016.17,15832.77
3718,83,2024-04-01,49197.84,15845.28
3719,83,2024-05-01,49841.48,15935.47
3720,83,2024-06-01,51962.16,15959.33
3721,83,2024-07-01,52860.95,16078.0
3722,83,2024-08-01,54971.39,16190.32
3723,83,2024-09-01,56179.68,16256.95
3724,83,2024-10-01,57499.54,16383.98
3725,83,2024-11-01,59673.59,16430.96
3726,83,2024-12-01,60642.42,16575.74
3727,83,2025-01-01,61326.76,16700.25
3728,83,2025-02-01,63174.65,16702.06
3729,83,2025-03-01,65910.57,16815.62
3730,83,2025-04-01,68879.12,16908.8
3731,83,2025-05-01,71853.37,17064.22
3732,83,2025-06-01,74014.35,17185.27
3733,83,2025-07-01,76008.8,17212.22
3734,83,2025-08-01,79727.52,17301.98
3735,83,2025-09-01,83643.5,17323.63
3736,84,2022-01-01,43200.0,27360.0
3737,84,2022-02-01,44010.27,27410.26
3738,84,2022-03-01,45763.63,27563.56
3739,84,2022-04-01,47762.06,27788.63
3740,84,2022-05-01,49134.62,27875.66
3741,84,2022-06-01,50887.53,28106.26
3742,84,2022-07-01,51731.91,28332.05
3743,84,2022-08-01,53587.32,28387.22
3744,84,2022-09-01,54355.55,28409.31
3745,84,2022-10-01,56210.57,28649.83
3746,84,2022-11-01,56835.74,28730.68
3747,84,2022-12-01,58635.31,28749.45
3748,84,2023-01-01,60622.13,28966.95
3749,84,2023-02-01,61977.93,29126.76
3750,84,2023-03-01,64180.35,29136.19
3751,84,2023-04-01,65513.17,29420.75
3752,84,2023-05-01,67648.37,29586.61
3753,84,2023-06-01,70463.15,29600.13
3754,84,2023-07-01,72054.43,29879.41
3755,84,2023-08-01,72799.41,29985.97
3756,84,2023-09-01,74349.75,30105.36
3757,84,2023-10-01,75672.83,30331.7
3758,84,2023-11-01,78626.15,30627.09
3759,84,2023-12-01,81622.3,30656.91
3760,84,2024-01-01,83768.27,30884.22
3761,84,2024-02-01,84944.39,31133.61
3762,84,2024-03-01,86304.13,31316.42
3763,84,2024-04-01,88486.28,31500.05
3764,84,2024-05-01,92386.85,31591.44
3765,84,2024-06-01,93870.72,31737.74
3766,84,2024-07-01,98133.22,31767.35
3767,84,2024-08-01,101934.75,32048.3
3768,84,2024-09-01,106246.49,32257.97
3769,84,2024-10-01,110576.36,32309.92
3770,84,2024-11-01,115944.48,32476.74
3771,84,2024-12-01,120483.57,32688.29
3772,84,2025-01-01,126171.49,32799.89
3773,84,2025-02-01,131396.77,32911.09
3774,84,2025-03-01,134604.51,33192.79
3775,84,2025-04-01,138270.61,33488.43
3776,84,2025-05-01,143935.14,33618.24
3777,84,2025-06-01,146576.76,33823.44
3778,84,2025-07-01,148482.25,33874.99
3779,84,2025-08-01,153695.7,34043.53
3780,84,2025-09-01,160179.98,34092.08
3781,85,2022-01-01,18000.0,11400.0
3782,85,2022-02-01,18877.64,11489.08
3783,85,2022-03-01,19132.24,11499.89
3784,85,2022-04-01,19563.65,11607.31
3785,85,2022-05-01,19885.65,11639.82
3786,85,2022-06-01,20373.51,11650.21
3787,85,2022-07-01,20723.27,11740.14
3788,85,2022-08-01,21144.32,11795.7
3789,85,2022-09-01,21572.3,11899.11
3790,85,2022-10-01,22349.15,11915.82
3791,85,2022-11-01,22683.46,11983.59
3792,85,2022-12-01,22946.22,12086.53
3793,85,2023-01-01,23543.68,12190.11
3794,85,2023-02-01,24642.83,12205.83
3795,85,2023-03-01,25250.75,12308.95
3796,85,2023-04-01,26464.85,12354.95
3797,85,2023-05-01,27451.67,12417.46
3798,85,2023-06-01,28014.79,12526.18
3799,85,2023-07-01,29059.8,12603.92
3800,85,2023-08-01,30098.82,12697.32
3801,85,2023-09-01,30694.56,12801.59
3802,85,2023-10-01,31011.26,12910.8
3803,85,2023-11-01,31681.92,12931.23
3804,85,2023-12-01,32504.74,12940.67
3805,85,2024-01-01,33334.55,13000.49
3806,85,2024-02-01,33792.57,13061.06
3807,85,2024-03-01,34998.94,13178.63
3808,85,2024-04-01,35999.7,13189.94
3809,85,2024-05-01,37413.45,13310.95
3810,85,2024-06-01,39168.13,13413.21
3811,85,2024-07-01,39872.33,13457.3
3812,85,2024-08-01,40777.09,13591.39
3813,85,2024-09-01,41978.05,13686.84
3814,85,2024-10-01,43197.46,13724.94
3815,85,2024-11-01,43695.58,13746.32
3816,85,2024-12-01,44953.96,13834.33
3817,85,2025-01-01,45979.25,13838.66
3818,85,2025-02-01,47544.53,13891.29
3819,85,2025-03-01,49800.92,13941.51
3820,85,2025-04-01,51155.72,14007.51
3821,85,2025-05-01,51777.93,14129.1
3822,85,2025-06-01,54268.75,14225.7
3823,85,2025-07-01,55397.21,14316.13
3824,85,2025-08-01,56136.41,14326.05
3825,85,2025-09-01,57607.34,14368.79
3826,86,2022-01-01,36000.0,22800.0
3827,86,2022-02-01,37115.68,22952.68
3828,86,2022-03-01,37872.02,23143.31
3829,86,2022-04-01,38390.78,23351.98
3830,86,2022-05-01,39299.9,23527.86
3831,86,2022-06-01,39951.54,23610.04
3832,86,2022-07-01,41020.8,23722.31
3833,86,2022-08-01,42561.26,23760.43
3834,86,2022-09-01,44172.95,23844.71
3835,86,2022-10-01,45838.98,23937.5
3836,86,2022-11-01,46315.58,24124.95
3837,86,2022-12-01,47884.99,24143.72
3838,86,2023-01-01,49643.25,24292.57
3839,86,2023-02-01,50782.53,24532.18
3840,86,2023-03-01,53197.68,24714.41
3841,86,2023-04-01,55297.33,24792.63
3842,86,2023-05-01,56183.21,24906.34
3843,86,2023-06-01,57076.49,25121.61
3844,86,2023-07-01,57906.63,25365.28
3845,86,2023-08-01,59427.0,25497.35
3846,86,2023-09-01,60030.01,25612.23
3847,86,2023-10-01,62629.34,25644.43
3848,86,2023-11-01,64381.28,25893.04
3849,86,2023-12-01,65276.04,25949.65
3850,86,2024-01-01,68485.09,26058.68
3851,86,2024-02-01,70665.89,26101.96
3852,86,2024-03-01,72439.76,26192.82
3853,86,2024-04-01,75923.76,26447.35
3854,86,2024-05-01,78434.82,26451.15
3855,86,2024-06-01,81772.31,26455.43
3856,86,2024-07-01,85522.89,26588.26
3857,86,2024-08-01,89346.65,26774.2
3858,86,2024-09-01,92559.24,26896.29
3859,86,2024-10-01,95004.24,26991.02
3860,86,2024-11-01,98015.75,27132.23
3861,86,2024-12-01,101995.51,27162.99
3862,86,2025-01-01,103732.75,27279.35
3863,86,2025-02-01,105504.07,27441.63
3864,86,2025-03-01,108849.66,27546.34
3865,86,2025-04-01,113617.67,27736.01
3866,86,2025-05-01,116742.13,27814.57
3867,86,2025-06-01,120806.51,28071.89
3868,86,2025-07-01,126155.81,28351.31
3869,86,2025-08-01,131484.33,28380.74
3870,86,2025-09-01,136215.79,28555.64
3871,87,2022-01-01,72000.0,45600.0
3872,87,2022-02-01,74884.97,46022.82
3873,87,2022-03-01,75932.47,46227.21
3874,87,2022-04-01,78457.17,46242.3
3875,87,2022-05-01,80151.55,46436.81
3876,87,2022-06-01,81667.63,46647.93
3877,87,2022-07-01,83729.18,46739.15
3878,87,2022-08-01,86139.15,46797.31
3879,87,2022-09-01,90334.53,47225.05
3880,87,2022-10-01,92729.97,47612.49
3881,87,2022-11-01,96267.93,47965.37
3882,87,2022-12-01,97259.89,48145.07
3883,87,2023-01-01,99103.69,48281.61
3884,87,2023-02-01,103581.62,48409.31
3885,87,2023-03-01,108091.5,48794.23
3886,87,2023-04-01,110965.51,48912.09
3887,87,2023-05-01,116070.75,49114.86
3888,87,2023-06-01,117303.56,49190.19
3889,87,2023-07-01,120233.36,49591.93
3890,87,2023-08-01,125379.51,49889.45
3891,87,2023-09-01,128313.84,50367.97
3892,87,2023-10-01,134692.73,50489.78
3893,87,2023-11-01,141284.54,50587.05
3894,87,2023-12-01,146339.33,51006.19
3895,87,2024-01-01,152493.38,51300.93
3896,87,2024-02-01,154804.39,51627.34
3897,87,2024-03-01,162404.39,51717.03
3898,87,2024-04-01,169902.09,51984.55
3899,87,2024-05-01,174573.73,52036.32
3900,87,2024-06-01,181914.01,52298.72
3901,87,2024-07-01,188327.87,52708.89
3902,87,2024-08-01,196561.8,53039.54
3903,87,2024-09-01,200573.47,53332.8
3904,87,2024-10-01,210190.57,53441.47
3905,87,2024-11-01,213076.62,53675.23
3906,87,2024-12-01,220567.49,53993.68
3907,87,2025-01-01,223018.6,54375.73
3908,87,2025-02-01,233461.17,54418.56
3909,87,2025-03-01,239366.85,54822.53
3910,87,2025-04-01,243010.47,55071.26
3911,87,2025-05-01,251579.04,55268.48
3912,87,2025-06-01,256507.19,55764.74
3913,87,2025-07-01,262118.77,56063.31
3914,87,2025-08-01,267311.39,56500.62
3915,87,2025-09-01,278389.29,56935.9
3916,88,2022-01-01,36000.0,22800.0
3917,88,2022-02-01,37706.37,22943.06
3918,88,2022-03-01,39046.28,23075.98
3919,88,2022-04-01,39598.27,23181.93
3920,88,2022-05-01,40938.11,23206.75
3921,88,2022-06-01,41810.03,23414.36
3922,88,2022-07-01,42383.29,23530.08
3923,88,2022-08-01,43419.81,23727.34
3924,88,2022-09-01,44532.75,23843.85
3925,88,2022-10-01,45017.19,23861.39
3926,88,2022-11-01,47194.61,23879.6
3927,88,2022-12-01,48964.1,23969.21
3928,88,2023-01-01,50067.92,24186.92
3929,88,2023-02-01,52187.89,24230.41
3930,88,2023-03-01,52730.94,24273.7
3931,88,2023-04-01,54454.81,24420.96
3932,88,2023-05-01,55067.86,24659.29
3933,88,2023-06-01,57807.46,24778.62
3934,88,2023-07-01,59805.3,24914.03
3935,88,2023-08-01,60782.25,25098.82
3936,88,2023-09-01,63642.86,25147.22
3937,88,2023-10-01,64354.53,25153.01
3938,88,2023-11-01,66315.4,25191.33
3939,88,2023-12-01,69278.04,25220.25
3940,88,2024-01-01,70572.04,25302.86
3941,88,2024-02-01,71898.12,25487.0
3942,88,2024-03-01,75320.03,25555.2
3943,88,2024-04-01,77524.12,25798.8
3944,88,2024-05-01,79380.21,25941.08
3945,88,2024-06-01,81108.54,26134.39
3946,88,2024-07-01,83528.18,26268.37
3947,88,2024-08-01,85699.72,26319.08
3948,88,2024-09-01,87149.62,26499.91
3949,88,2024-10-01,91114.28,26574.4
3950,88,2024-11-01,93457.1,26729.5
3951,88,2024-12-01,97256.87,26812.79
3952,88,2025-01-01,101318.7,27068.52
3953,88,2025-02-01,104308.95,27307.5
3954,88,2025-03-01,107120.02,27511.51
3955,88,2025-04-01,111687.16,27682.88
3956,88,2025-05-01,115517.12,27801.73
3957,88,2025-06-01,119292.88,27905.7
3958,88,2025-07-01,123504.87,27923.63
3959,88,2025-08-01,125566.16,27933.06
3960,88,2025-09-01,129390.19,28096.99
3961,89,2022-01-01,72000.0,45600.0
3962,89,2022-02-01,74577.88,46040.11
3963,89,2022-03-01,76374.47,46053.89
3964,89,2022-04-01,77687.82,46202.5
3965,89,2022-05-01,80922.42,46367.79
3966,89,2022-06-01,81966.77,46672.41
3967,89,2022-07-01,84005.99,47036.23
3968,89,2022-08-01,85257.02,47186.08
3969,89,2022-09-01,86146.77,47341.26
3970,89,2022-10-01,88611.87,47717.74
3971,89,2022-11-01,92683.56,47985.74
3972,89,2022-12-01,95039.91,48274.52
3973,89,2023-01-01,97994.75,48324.2
3974,89,2023-02-01,100064.59,48617.96
3975,89,2023-03-01,104600.96,49036.03
3976,89,2023-04-01,105960.04,49473.76
3977,89,2023-05-01,108807.19,49847.88
3978,89,2023-06-01,111278.35,50007.45
3979,89,2023-07-01,113268.56,50408.87
3980,89,2023-08-01,116660.5,50908.05
3981,89,2023-09-01,119792.77,50971.22
3982,89,2023-10-01,121810.75,51137.83
3983,89,2023-11-01,124894.3,51432.6
3984,89,2023-12-01,127567.22,51763.65
3985,89,2024-01-01,133211.32,52275.05
3986,89,2024-02-01,139401.08,52423.7
3987,89,2024-03-01,145488.13,52634.87
3988,89,2024-04-01,152156.31,53118.08
3989,89,2024-05-01,153915.97,53460.57
3990,89,2024-06-01,155882.73,53511.42
3991,89,2024-07-01,162445.48,53898.44
3992,89,2024-08-01,165854.71,54304.67
3993,89,2024-09-01,170169.22,54606.85
3994,89,2024-10-01,174002.62,54941.22
3995,89,2024-11-01,178480.25,55323.86
3996,89,2024-12-01,183510.41,55793.38
3997,89,2025-01-01,192444.82,55861.12
3998,89,2025-02-01,197247.52,56206.33
3999,89,2025-03-01,199451.08,56233.22
4000,89,2025-04-01,201528.53,56292.34
4001,89,2025-05-01,206146.43,56679.41
4002,89,2025-06-01,211800.47,56775.87
4003,89,2025-07-01,215537.98,57288.15
4004,89,2025-08-01,220873.66,57805.39
4005,89,2025-09-01,231825.15,58345.36
4006,90,2022-01-01,144000.0,91200.0
4007,90,2022-02-01,149961.28,91301.05
4008,90,2022-03-01,157142.3,91369.56
4009,90,2022-04-01,160783.78,91929.43
4010,90,2022-05-01,167617.0,92177.56
4011,90,2022-06-01,170435.24,92304.55
4012,90,2022-07-01,175280.33,92421.12
4013,90,2022-08-01,183076.06,93117.08
4014,90,2022-09-01,191408.21,94016.44
4015,90,2022-10-01,196486.61,94436.49
4016,90,2022-11-01,199413.26,94934.73
4017,90,2022-12-01,206016.91,95562.5
4018,90,2023-01-01,216122.86,95870.13
4019,90,2023-02-01,224602.35,96086.63
4020,90,2023-03-01,229218.49,96371.27
4021,90,2023-04-01,232269.79,96909.52
4022,90,2023-05-01,242702.16,97548.62
4023,90,2023-06-01,252267.23,97749.46
4024,90,2023-07-01,255577.14,98699.36
4025,90,2023-08-01,258749.03,98712.32
4026,90,2023-09-01,263573.51,99520.29
4027,90,2023-10-01,268190.45,99624.32
4028,90,2023-11-01,273110.79,100212.62
4029,90,2023-12-01,281606.12,101072.9
4030,90,2024-01-01,292988.5,101388.07
4031,90,2024-02-01,301239.31,101544.21
4032,90,2024-03-01,310330.85,102472.45
4033,90,2024-04-01,316149.99,102845.08
4034,90,2024-05-01,331642.16,103737.63
4035,90,2024-06-01,341770.03,104546.81
4036,90,2024-07-01,347757.2,104837.28
4037,90,2024-08-01,353518.79,105159.28
4038,90,2024-09-01,369354.05,105841.11
4039,90,2024-10-01,375223.67,106768.49
4040,90,2024-11-01,390157.96,107025.33
4041,90,2024-12-01,408013.12,107225.5
4042,90,2025-01-01,412559.79,107935.21
4043,90,2025-02-01,424155.05,108221.86
4044,90,2025-03-01,444123.04,108312.84
4045,90,2025-04-01,456229.37,108475.98
4046,90,2025-05-01,469956.22,109026.96
4047,90,2025-06-01,475655.04,109324.16
4048,90,2025-07-01,482272.59,110033.26
4049,90,2025-08-01,501216.29,110498.25
4050,90,2025-09-01,512122.87,110943.22
4051,91,2022-01-01,11340.0,6840.0
4052,91,2022-02-01,11677.3,6869.66
4053,91,2022-03-01,12112.24,6914.06
4054,91,2022-04-01,12697.97,6929.24
4055,91,2022-05-01,12851.94,6931.71
4056,91,2022-06-01,13117.3,6936.27
4057,91,2022-07-01,13301.48,6951.98
4058,91,2022-08-01,13764.49,7001.74
4059,91,2022-09-01,14117.91,7008.83
4060,91,2022-10-01,14673.55,7070.47
4061,91,2022-11-01,14977.74,7085.01
4062,91,2022-12-01,15598.25,7109.64
4063,91,2023-01-01,15933.92,7152.04
4064,91,2023-02-01,16561.0,7158.78
4065,91,2023-03-01,17059.98,7208.93
4066,91,2023-04-01,17555.92,7230.94
4067,91,2023-05-01,18368.17,7248.19
4068,91,2023-06-01,18783.37,7253.22
4069,91,2023-07-01,19111.96,7318.49
4070,91,2023-08-01,19411.51,7319.42
4071,91,2023-09-01,19974.13,7343.87
4072,91,2023-10-01,20315.7,7363.25
4073,91,2023-11-01,20581.41,7413.26
4074,91,2023-12-01,21489.54,7457.3
4075,91,2024-01-01,22537.84,7500.79
4076,91,2024-02-01,23203.43,7519.36
4077,91,2024-03-01,23536.99,7580.94
4078,91,2024-04-01,24306.43,7656.02
4079,91,2024-05-01,25361.68,7696.23
4080,91,2024-06-01,25785.02,7707.51
4081,91,2024-07-01,26139.73,7730.99
4082,91,2024-08-01,27170.88,7765.98
4083,91,2024-09-01,28241.21,7842.85
4084,91,2024-10-01,28814.33,7881.0
4085,91,2024-11-01,29522.34,7882.07
4086,91,2024-12-01,30233.98,7938.05
4087,91,2025-01-01,31614.31,7999.53
4088,91,2025-02-01,33014.14,8071.7
4089,91,2025-03-01,34131.0,8080.8
4090,91,2025-04-01,35408.57,8139.65
4091,91,2025-05-01,35792.01,8219.31
4092,91,2025-06-01,37375.83,8273.51
4093,91,2025-07-01,37961.33,8314.7
4094,91,2025-08-01,38712.0,8376.31
4095,91,2025-09-01,40606.24,8406.42
4096,92,2022-01-01,22680.0,13680.0
4097,92,2022-02-01,23773.01,13767.38
4098,92,2022-03-01,24928.81,13888.14
4099,92,2022-04-01,25854.97,14013.03
4100,92,2022-05-01,26578.15,14147.32
4101,92,2022-06-01,27404.1,14184.85
4102,92,2022-07-01,28422.51,14310.81
4103,92,2022-08-01,29151.29,14370.53
4104,92,2022-09-01,30601.79,14414.98
4105,92,2022-10-01,30958.12,14489.95
4106,92,2022-11-01,31692.79,14578.68
4107,92,2022-12-01,32559.22,14645.02
4108,92,2023-01-01,34145.7,14761.06
4109,92,2023-02-01,34881.07,14904.16
4110,92,2023-03-01,35926.01,15006.33
4111,92,2023-04-01,36955.39,15028.87
4112,92,2023-05-01,38753.89,15122.62
4113,92,2023-06-01,40171.23,15168.54
4114,92,2023-07-01,41036.13,15289.86
4115,92,2023-08-01,41472.09,15296.12
4116,92,2023-09-01,42356.3,15386.84
4117,92,2023-10-01,42869.99,15433.9
4118,92,2023-11-01,44036.61,15535.8
4119,92,2023-12-01,44478.11,15574.86
4120,92,2024-01-01,45545.97,15618.98
4121,92,2024-02-01,47566.41,15722.9
4122,92,2024-03-01,49505.0,15747.28
4123,92,2024-04-01,50170.35,15789.9
4124,92,2024-05-01,52670.67,15820.96
4125,92,2024-06-01,54430.34,15833.73
4126,92,2024-07-01,55451.14,15908.65
4127,92,2024-08-01,56792.24,16037.78
4128,92,2024-09-01,58807.33,16105.55
4129,92,2024-10-01,61669.85,16121.36
4130,92,2024-11-01,62931.03,16170.05
4131,92,2024-12-01,64342.54,16261.23
4132,92,2025-01-01,66733.31,16313.67
4133,92,2025-02-01,68943.96,16425.14
4134,92,2025-03-01,70183.59,16447.43
4135,92,2025-04-01,72441.49,16496.95
4136,92,2025-05-01,73413.94,16590.43
4137,92,2025-06-01,75993.17,16680.99
4138,92,2025-07-01,77895.94,16827.1
4139,92,2025-08-01,80036.19,16850.42
4140,92,2025-09-01,82251.28,16903.21
4141,93,2022-01-01,45360.0,27360.0
4142,93,2022-02-01,46663.43,27477.01
