MES,NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,REGION_CATEGORIA,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_BRUTA,MARGEN_GANANCIA_BRUTA_PORCENTAJE,M3_VENDIDOS
2024-02-01,Atlántico,Jugo,Jugo Manzana 2000mL x 24uds,Atlántico-Jugo,388,240081.73000000,88983892.40720000,93151711.24,4167818.83280000,4.474226804100,48145934.48,40837957.92720000,45.893652011000,18.624000000000
2024-02-01,Atlántico,Gaseosa,Cola 600mL x 24uds,Atlántico-Gaseosa,88,64327.04000000,4937743.59040000,5660779.52,723035.92960000,12.772727272700,2721200.24,2216543.35040000,44.889802595400,1.267200000000
2024-02-01,Atlántico,Agua,Agua Sin Gas 1L x 6uds,Atlántico-Agua,652,19067.90121212,11603456.09860000,12397269.92,793813.82140000,6.403134129700,4708279.60,6895176.49860000,59.423472110500,3.912000000000
2024-02-01,Atlántico,Jugo,Jugo Lima 1000mL x 6uds,Atlántico-Jugo,236,29888.06000000,6611238.87200000,7053582.16,442343.28800000,6.271186440700,3918494.44,2692744.43200000,40.729800936500,1.416000000000
2024-02-01,Bolívar,Jugo,Jugo Naranja 2000mL x 24uds,Bolívar-Jugo,418,251732.80000000,98261381.15200000,105224310.40,6962929.24800000,6.617224880400,54014068.68,44247312.47200000,45.030216299900,20.064000000000
2024-02-01,Bolívar,Agua,Agua Sin Gas 1L x 1uds,Bolívar-Agua,232,3139.11000000,696505.72680000,728273.52,31767.79320000,4.362068965500,279497.36,417008.36680000,59.871491468700,0.232000000000
2024-02-01,Bolívar,Gaseosa,Uva 600mL x 24uds,Bolívar-Gaseosa,118,63828.23000000,7531731.14000000,7531731.14,0.00000000,0.000000000000,3758507.68,3773223.46000000,50.097691883400,1.699200000000
2024-02-01,Bolívar,Bebida de Té,Té Verde 300mL x 6uds,Bolívar-Bebida de Té,246,13552.55000000,2838988.17400000,3333927.30,494939.12600000,14.845528455300,1599378.84,1239609.33400000,43.663772373300,0.442800000000
2024-02-01,Bolívar,Agua,Agua con Gas 500mL x 6uds,Bolívar-Agua,362,9563.92000000,3131801.24320000,3462139.04,330337.79680000,9.541436464100,1287195.98,1844605.26320000,58.899180374400,1.086000000000
2024-02-01,Bolívar,Bebida de Té,Té Negro 500mL x 6uds,Bolívar-Bebida de Té,242,21642.09000000,4688542.37760000,5237385.78,548843.40240000,10.479338843000,2547040.32,2141502.05760000,45.675220252500,0.726000000000
2024-02-01,Bolívar,Jugo,Jugo Lima 2000mL x 12uds,Bolívar-Jugo,292,120842.10000000,32542777.53000000,35285893.20,2743115.67000000,7.773972602700,17800322.92,14742454.61000000,45.301771173100,7.008000000000
2024-02-01,Bolívar,Gaseosa,Cola 600mL x 24uds,Bolívar-Gaseosa,98,64327.04000000,5443354.12480000,6304049.92,860695.79520000,13.653061224500,3030427.54,2412926.58480000,44.327936957200,1.411200000000
2024-02-01,Bolívar,Agua,Agua con Gas 5L x 1uds,Bolívar-Agua,230,15590.46000000,3318897.12480000,3585805.80,266908.67520000,7.443478260900,1392242.90,1926654.22480000,58.051037810200,1.150000000000
2024-02-01,Bolívar,Agua,Agua Sin Gas 1L x 6uds,Bolívar-Agua,618,19167.49160000,11151966.68480000,11836320.42,684353.73520000,5.781811499800,4476352.20,6675614.48480000,59.860423488300,3.708000000000
2024-02-01,Bolívar,Bebida Energética,Power Up 500mL x 6uds,Bolívar-Bebida Energética,138,37965.95000000,4952278.51800000,5239301.10,287022.58200000,5.478260869600,2283463.92,2668814.59800000,53.890640203300,0.414000000000
2024-02-01,Bolívar,Jugo,Jugo Lima 1000mL x 6uds,Bolívar-Jugo,234,29888.06000000,6352408.27240000,6993806.04,641397.76760000,9.170940170900,3885286.86,2467121.41240000,38.837576342800,1.404000000000
2024-02-01,Bolívar,Jugo,Jugo Manzana 2000mL x 24uds,Bolívar-Jugo,346,240081.73000000,73460207.74540000,83068278.58,9608070.83460000,11.566473988400,42934261.16,30525946.58540000,41.554397302000,16.608000000000
2024-02-01,Bolívar,Bebida de Té,Té Verde 500mL x 12uds,Bolívar-Bebida de Té,240,45098.27000000,10311268.45280000,10823584.80,512316.34720000,4.733333333300,5135536.80,5175731.65280000,50.194907411200,1.440000000000
2024-02-01,Boyacá,Agua,Agua con Gas 5L x 1uds,Boyacá-Agua,46,15590.46000000,573728.92800000,717161.16,143432.23200000,20.000000000000,278448.58,295280.34800000,51.466874614300,0.230000000000
2024-02-01,Boyacá,Jugo,Jugo Lima 2000mL x 12uds,Boyacá-Jugo,10,120842.10000000,966736.80000000,1208421.00,241684.20000000,20.000000000000,609600.10,357136.70000000,36.942495620300,0.240000000000
2024-02-01,Boyacá,Bebida Energética,Power Up 500mL x 6uds,Boyacá-Bebida Energética,42,37965.95000000,1379682.62300000,1594569.90,214887.27700000,13.476190476200,694967.28,684715.34300000,49.628467561000,0.126000000000
2024-02-01,Boyacá,Agua,Agua Sin Gas 1L x 1uds,Boyacá-Agua,64,3139.11000000,194624.82000000,200903.04,6278.22000000,3.125000000000,77102.72,117522.10000000,60.383922256200,0.064000000000
2024-02-01,Boyacá,Gaseosa,Cola 600mL x 24uds,Boyacá-Gaseosa,2,64327.04000000,118361.75360000,128654.08,10292.32640000,8.000000000000,61845.46,56516.29360000,47.748780227600,0.028800000000
2024-02-01,Boyacá,Agua,Agua Sin Gas 1L x 6uds,Boyacá-Agua,92,18856.39250000,1623686.41520000,1718036.62,94350.20480000,5.491745851100,659387.60,964298.81520000,59.389473618400,0.552000000000
2024-02-01,Boyacá,Bebida de Té,Té Verde 500mL x 12uds,Boyacá-Bebida de Té,4,45098.27000000,180393.08000000,180393.08,0.00000000,0.000000000000,85592.28,94800.80000000,52.552348460400,0.024000000000
2024-02-01,Boyacá,Agua,Agua con Gas 500mL x 6uds,Boyacá-Agua,14,9563.92000000,133894.88000000,133894.88,0.00000000,0.000000000000,49781.06,84113.82000000,62.820788965200,0.042000000000
2024-02-01,Cundinamarca,Agua,Agua con Gas 5L x 1uds,Cundinamarca-Agua,1016,15590.46000000,15008624.03280000,15839907.36,831283.32720000,5.248031496100,6150081.68,8858542.35280000,59.023014591100,5.080000000000
2024-02-01,Cundinamarca,Jugo,Jugo Lima 2000mL x 12uds,Cundinamarca-Jugo,958,120842.10000000,107005679.55000000,115766731.80,8761052.25000000,7.567849686800,58399689.58,48605989.97000000,45.423747762200,22.992000000000
2024-02-01,Cundinamarca,Jugo,Jugo Lima 1000mL x 6uds,Cundinamarca-Jugo,662,29888.06000000,18313012.12320000,19785895.72,1472883.59680000,7.444108761300,10991708.98,7321303.14320000,39.978694351000,3.972000000000
2024-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 1uds,Cundinamarca-Agua,734,3139.11000000,2117769.17040000,2304106.74,186337.56960000,8.087193460500,884271.82,1233497.35040000,58.245127355700,0.734000000000
2024-02-01,Cundinamarca,Bebida Energética,Power Up 500mL x 6uds,Cundinamarca-Bebida Energética,788,37965.95000000,26508585.60900000,29917168.60,3408582.99100000,11.393401015200,13038909.92,13469675.68900000,50.812502363100,2.364000000000
2024-02-01,Cundinamarca,Jugo,Jugo Naranja 2000mL x 24uds,Cundinamarca-Jugo,868,251732.80000000,198873946.65600000,218504070.40,19630123.74400000,8.983870967700,112163185.68,86710760.97600000,43.600864987100,41.664000000000
2024-02-01,Cundinamarca,Bebida de Té,Té Verde 500mL x 12uds,Cundinamarca-Bebida de Té,594,45098.27000000,24829303.53120000,26788372.38,1959068.84880000,7.313131313100,12710453.58,12118849.95120000,48.808658430400,3.564000000000
2024-02-01,Cundinamarca,Bebida de Té,Té Negro 500mL x 6uds,Cundinamarca-Bebida de Té,634,21642.09000000,12694817.15220000,13721085.06,1026267.90780000,7.479495268100,6672824.64,6021992.51220000,47.436622678400,1.902000000000
2024-02-01,Cundinamarca,Gaseosa,Uva 600mL x 24uds,Cundinamarca-Gaseosa,560,63828.23000000,32358359.48080000,35743808.80,3385449.31920000,9.471428571400,17836985.60,14521373.88080000,44.876730816400,8.064000000000
2024-02-01,Cundinamarca,Jugo,Jugo Manzana 2000mL x 24uds,Cundinamarca-Jugo,582,240081.73000000,134873114.27940000,139727566.86,4854452.58060000,3.474226804100,72218901.72,62654212.55940000,46.454189846600,27.936000000000
2024-02-01,Cundinamarca,Gaseosa,Cola 600mL x 24uds,Cundinamarca-Gaseosa,398,64327.04000000,23885916.49280000,25602161.92,1716245.42720000,6.703517587900,12307246.54,11578669.95280000,48.474882495300,5.731200000000
2024-02-01,Cundinamarca,Agua,Agua Sin Gas 1L x 6uds,Cundinamarca-Agua,1538,19112.79285714,26851833.04260000,29402768.58,2550935.53740000,8.675834489700,11131599.40,15720233.64260000,58.544359402400,9.228000000000
2024-02-01,Cundinamarca,Agua,Agua con Gas 500mL x 6uds,Cundinamarca-Agua,474,9563.92000000,4406289.22240000,4533298.08,127008.85760000,2.801687763700,1685444.46,2720844.76240000,61.749118704400,1.422000000000
2024-02-01,Cundinamarca,Bebida de Té,Té Verde 300mL x 6uds,Cundinamarca-Bebida de Té,530,13552.55000000,6786032.83600000,7182851.50,396818.66400000,5.524528301900,3445816.20,3340216.63600000,49.221934475200,0.954000000000
2024-02-01,Meta,Agua,Agua Sin Gas 1L x 1uds,Meta-Agua,16,3139.11000000,44889.27300000,50225.76,5336.48700000,10.625000000000,19275.68,25613.59300000,57.059496151800,0.016000000000
2024-02-01,Meta,Gaseosa,Cola 600mL x 24uds,Meta-Gaseosa,72,64327.04000000,4631546.88000000,4631546.88,0.00000000,0.000000000000,2226436.56,2405110.32000000,51.928877809400,1.036800000000
2024-02-01,Meta,Bebida de Té,Té Verde 300mL x 6uds,Meta-Bebida de Té,30,13552.55000000,374050.38000000,406576.50,32526.12000000,8.000000000000,195046.20,179004.18000000,47.855633778500,0.054000000000
2024-02-01,Meta,Jugo,Jugo Manzana 2000mL x 24uds,Meta-Jugo,14,240081.73000000,3361144.22000000,3361144.22,0.00000000,0.000000000000,1737224.44,1623919.78000000,48.314492735500,0.672000000000
2024-02-01,Meta,Bebida de Té,Té Negro 500mL x 6uds,Meta-Bebida de Té,32,21642.09000000,692546.88000000,692546.88,0.00000000,0.000000000000,336798.72,355748.16000000,51.368097997900,0.096000000000
2024-02-01,Meta,Jugo,Jugo Lima 2000mL x 12uds,Meta-Jugo,110,120842.10000000,12903519.43800000,13292631.00,389111.56200000,2.927272727300,6705601.10,6197918.33800000,48.032774064300,2.640000000000
2024-02-01,Meta,Jugo,Jugo Naranja 2000mL x 24uds,Meta-Jugo,54,251732.80000000,12742714.33600000,13593571.20,850856.86400000,6.259259259300,6977894.04,5764820.29600000,45.240128154700,2.592000000000
2024-02-01,Meta,Gaseosa,Uva 600mL x 24uds,Meta-Gaseosa,82,63828.23000000,4711799.93860000,5233914.86,522114.92140000,9.975609756100,2611844.32,2099955.61860000,44.568013200200,1.180800000000
2024-02-01,Meta,Agua,Agua con Gas 5L x 1uds,Meta-Agua,30,15590.46000000,341431.07400000,467713.80,126282.72600000,27.000000000000,181596.90,159834.17400000,46.813013276000,0.150000000000
2024-02-01,Meta,Bebida de Té,Té Verde 500mL x 12uds,Meta-Bebida de Té,20,45098.27000000,829808.16800000,901965.40,72157.23200000,8.000000000000,427961.40,401846.76800000,48.426465717800,0.120000000000
2024-02-01,Meta,Agua,Agua Sin Gas 1L x 6uds,Meta-Agua,70,18976.04600000,1256371.98800000,1323537.08,67165.09200000,5.074666438500,504304.60,752067.38800000,59.860248014400,0.420000000000
2024-02-01,Meta,Jugo,Jugo Lima 1000mL x 6uds,Meta-Jugo,70,29888.06000000,2080208.97600000,2092164.20,11955.22400000,0.571428571400,1162265.30,917943.67600000,44.127474046600,0.420000000000
2024-02-01,Meta,Bebida Energética,Power Up 500mL x 6uds,Meta-Bebida Energética,46,37965.95000000,1746433.70000000,1746433.70,0.00000000,0.000000000000,761154.64,985279.06000000,56.416631218200,0.138000000000
2024-02-01,Norte de Santander,Agua,Agua con Gas 500mL x 6uds,Norte de Santander-Agua,70,9563.92000000,649581.44640000,669474.40,19892.95360000,2.971428571400,248905.30,400676.14640000,61.682202997100,0.210000000000
2024-02-01,Norte de Santander,Bebida Energética,Power Up 500mL x 6uds,Norte de Santander-Bebida Energética,174,37965.95000000,6264381.75000000,6606075.30,341693.55000000,5.172413793100,2879150.16,3385231.59000000,54.039356557400,0.522000000000
2024-02-01,Norte de Santander,Jugo,Jugo Lima 2000mL x 12uds,Norte de Santander-Jugo,214,120842.10000000,24729127.34400000,25860209.40,1131082.05600000,4.373831775700,13045442.14,11683685.20400000,47.246653881000,5.136000000000
2024-02-01,Norte de Santander,Bebida de Té,Té Negro 500mL x 6uds,Norte de Santander-Bebida de Té,92,21642.09000000,1819666.92720000,1991072.28,171405.35280000,8.608695652200,968296.32,851370.60720000,46.787167171900,0.276000000000
2024-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 6uds,Norte de Santander-Agua,178,18956.10375000,3055059.27080000,3392732.76,337673.48920000,9.952846660400,1286693.00,1768366.27080000,57.883206643500,1.068000000000
2024-02-01,Norte de Santander,Agua,Agua con Gas 5L x 1uds,Norte de Santander-Agua,108,15590.46000000,1583990.73600000,1683769.68,99778.94400000,5.925925925900,653748.84,930241.89600000,58.727735892500,0.540000000000
2024-02-01,Norte de Santander,Gaseosa,Cola 600mL x 24uds,Norte de Santander-Gaseosa,30,64327.04000000,1801157.12000000,1929811.20,128654.08000000,6.666666666700,927681.90,873475.22000000,48.495226224400,0.432000000000
2024-02-01,Norte de Santander,Agua,Agua Sin Gas 1L x 1uds,Norte de Santander-Agua,130,3139.11000000,368531.51400000,408084.30,39552.78600000,9.692307692300,156614.90,211916.61400000,57.502983042000,0.130000000000
2024-02-01,Norte de Santander,Bebida de Té,Té Verde 300mL x 6uds,Norte de Santander-Bebida de Té,128,13552.55000000,1637419.09100000,1734726.40,97307.30900000,5.609375000000,832197.12,805221.97100000,49.176290628700,0.230400000000
2024-02-01,Norte de Santander,Jugo,Jugo Manzana 2000mL x 24uds,Norte de Santander-Jugo,158,240081.73000000,37870492.09020000,37932913.34,62421.24980000,0.164556962000,19605818.68,18264673.41020000,48.229300445000,7.584000000000
2024-02-01,Norte de Santander,Gaseosa,Uva 600mL x 24uds,Norte de Santander-Gaseosa,16,63828.23000000,852745.15280000,1021251.68,168506.52720000,16.500000000000,509628.16,343116.99280000,40.236756746500,0.230400000000
2024-02-01,Norte de Santander,Jugo,Jugo Lima 1000mL x 6uds,Norte de Santander-Jugo,118,29888.06000000,3105967.19520000,3526791.08,420823.88480000,11.932203389800,1959247.22,1146719.97520000,36.919899764900,0.708000000000
2024-02-01,Norte de Santander,Jugo,Jugo Naranja 2000mL x 24uds,Norte de Santander-Jugo,92,251732.80000000,22253179.52000000,23159417.60,906238.08000000,3.913043478300,11888263.92,10364915.60000000,46.577234460700,4.416000000000
2024-02-01,Norte de Santander,Bebida de Té,Té Verde 500mL x 12uds,Norte de Santander-Bebida de Té,50,45098.27000000,2032128.04620000,2254913.50,222785.45380000,9.880000000000,1069903.50,962224.54620000,47.350586396300,0.300000000000
2024-02-01,Santander,Jugo,Jugo Naranja 2000mL x 24uds,Santander-Jugo,188,251732.80000000,42074620.19200000,47325766.40,5251146.20800000,11.095744680900,24293408.88,17781211.31200000,42.261133269600,9.024000000000
2024-02-01,Santander,Bebida de Té,Té Verde 500mL x 12uds,Santander-Bebida de Té,164,45098.27000000,7017290.81200000,7396116.28,378825.46800000,5.121951219500,3509283.48,3508007.33200000,49.990907117600,0.984000000000
2024-02-01,Santander,Agua,Agua Sin Gas 1L x 1uds,Santander-Agua,82,3139.11000000,238509.57780000,257407.02,18897.44220000,7.341463414600,98787.86,139721.71780000,58.581176944200,0.082000000000
2024-02-01,Santander,Agua,Agua con Gas 5L x 1uds,Santander-Agua,252,15590.46000000,3544023.36720000,3928795.92,384772.55280000,9.793650793700,1525413.96,2018609.40720000,56.958129167000,1.260000000000
2024-02-01,Santander,Bebida de Té,Té Verde 300mL x 6uds,Santander-Bebida de Té,240,13552.55000000,3003245.08000000,3252612.00,249366.92000000,7.666666666700,1560369.60,1442875.48000000,48.043880588000,0.432000000000
2024-02-01,Santander,Bebida Energética,Power Up 500mL x 6uds,Santander-Bebida Energética,58,37965.95000000,2162540.51200000,2202025.10,39484.58800000,1.793103448300,959716.72,1202823.79200000,55.620867462400,0.174000000000
2024-02-01,Santander,Agua,Agua con Gas 500mL x 6uds,Santander-Agua,88,9563.92000000,712703.31840000,841624.96,128921.64160000,15.318181818200,312909.52,399793.79840000,56.095402964800,0.264000000000
2024-02-01,Santander,Gaseosa,Cola 600mL x 24uds,Santander-Gaseosa,44,64327.04000000,2624543.23200000,2830389.76,205846.52800000,7.272727272700,1360600.12,1263943.11200000,48.158593716000,0.633600000000
2024-02-01,Santander,Jugo,Jugo Manzana 2000mL x 24uds,Santander-Jugo,76,240081.73000000,16421590.33200000,18246211.48,1824621.14800000,10.000000000000,9430646.96,6990943.37200000,42.571658594900,3.648000000000
2024-02-01,Santander,Bebida de Té,Té Negro 500mL x 6uds,Santander-Bebida de Té,72,21642.09000000,1517543.35080000,1558230.48,40687.12920000,2.611111111100,757797.12,759746.23080000,50.064219279100,0.216000000000
2024-02-01,Santander,Jugo,Jugo Lima 1000mL x 6uds,Santander-Jugo,70,29888.06000000,2092164.20000000,2092164.20,0.00000000,0.000000000000,1162265.30,929898.90000000,44.446745623500,0.420000000000
2024-02-01,Santander,Gaseosa,Uva 600mL x 24uds,Santander-Gaseosa,132,63828.23000000,7501093.58960000,8425326.36,924232.77040000,10.969696969700,4204432.32,3296661.26960000,43.949075294400,1.900800000000
2024-02-01,Santander,Agua,Agua Sin Gas 1L x 6uds,Santander-Agua,326,19147.85615385,5796488.52960000,6270427.06,473938.53040000,7.558313426900,2365551.80,3430936.72960000,59.189916655200,1.956000000000
2024-02-01,Santander,Jugo,Jugo Lima 2000mL x 12uds,Santander-Jugo,316,120842.10000000,33983215.36200000,38186103.60,4202888.23800000,11.006329113900,19263363.16,14719852.20200000,43.315066114800,7.584000000000
2024-02-01,Tolima,Jugo,Jugo Lima 2000mL x 12uds,Tolima-Jugo,8,120842.10000000,705717.86400000,966736.80,261018.93600000,27.000000000000,487680.08,218037.78400000,30.895885611300,0.192000000000
2024-02-01,Tolima,Gaseosa,Uva 600mL x 24uds,Tolima-Gaseosa,50,63828.23000000,2757379.53600000,3191411.50,434031.96400000,13.600000000000,1592588.00,1164791.53600000,42.242698939100,0.720000000000
2024-02-01,Tolima,Agua,Agua Sin Gas 1L x 6uds,Tolima-Agua,192,19188.76333333,3563905.53200000,3685837.94,121932.40800000,3.308132641300,1392068.00,2171837.53200000,60.939817638200,1.152000000000
2024-02-01,Tolima,Agua,Agua con Gas 5L x 1uds,Tolima-Agua,172,15590.46000000,2367567.25560000,2681559.12,313991.86440000,11.709302325600,1041155.56,1326411.69560000,56.024245666600,0.860000000000
2024-02-01,Tolima,Bebida de Té,Té Verde 300mL x 6uds,Tolima-Bebida de Té,156,13552.55000000,2029629.88800000,2114197.80,84567.91200000,4.000000000000,1014240.24,1015389.64800000,50.028315704400,0.280800000000
2024-02-01,Tolima,Bebida Energética,Power Up 500mL x 6uds,Tolima-Bebida Energética,48,37965.95000000,1767694.63200000,1822365.60,54670.96800000,3.000000000000,794248.32,973446.31200000,55.068691977600,0.144000000000
2024-02-01,Tolima,Bebida de Té,Té Verde 500mL x 12uds,Tolima-Bebida de Té,114,45098.27000000,4942770.39200000,5141202.78,198432.38800000,3.859649122800,2439379.98,2503390.41200000,50.647515734300,0.684000000000
2024-02-01,Tolima,Agua,Agua con Gas 500mL x 6uds,Tolima-Agua,134,9563.92000000,1078045.06240000,1281565.28,203520.21760000,15.880597014900,476475.86,601569.20240000,55.801860551200,0.402000000000
2024-02-01,Tolima,Jugo,Jugo Lima 1000mL x 6uds,Tolima-Jugo,18,29888.06000000,537985.08000000,537985.08,0.00000000,0.000000000000,298868.22,239116.86000000,44.446745623500,0.108000000000
2024-02-01,Tolima,Gaseosa,Cola 600mL x 24uds,Tolima-Gaseosa,96,64327.04000000,5453646.45120000,6175395.84,721749.38880000,11.687500000000,2968582.08,2485064.37120000,45.567023704900,1.382400000000
2024-02-01,Tolima,Jugo,Jugo Naranja 2000mL x 24uds,Tolima-Jugo,180,251732.80000000,40790782.91200000,45311904.00,4521121.08800000,9.977777777800,23259646.80,17531136.11200000,42.978180021300,8.640000000000
2024-02-01,Tolima,Agua,Agua Sin Gas 1L x 1uds,Tolima-Agua,12,3139.11000000,37669.32000000,37669.32,0.00000000,0.000000000000,14456.76,23212.56000000,61.621924685700,0.012000000000
2024-02-01,Tolima,Bebida de Té,Té Negro 500mL x 6uds,Tolima-Bebida de Té,78,21642.09000000,1544812.38420000,1688083.02,143270.63580000,8.487179487200,820946.88,723865.50420000,46.857826335600,0.234000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Manzana 2000mL x 24uds,Valle del Cauca-Jugo,326,240081.73000000,71894874.86580000,78266643.98,6371769.11420000,8.141104294500,40452511.96,31442362.90580000,43.733802951200,15.648000000000
2024-02-01,Valle del Cauca,Bebida Energética,Power Up 500mL x 6uds,Valle del Cauca-Bebida Energética,418,37965.95000000,15387599.53500000,15869767.10,482167.56500000,3.038277512000,6916579.12,8471020.41500000,55.050954476200,1.254000000000
2024-02-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 6uds,Valle del Cauca-Agua,770,19135.58400000,13441744.50640000,14745567.34,1303822.83360000,8.842134070100,5577021.80,7864722.70640000,58.509687508600,4.620000000000
2024-02-01,Valle del Cauca,Agua,Agua con Gas 500mL x 6uds,Valle del Cauca-Agua,160,9563.92000000,1461175.69760000,1530227.20,69051.50240000,4.512500000000,568926.40,892249.29760000,61.063792606600,0.480000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Lima 1000mL x 6uds,Valle del Cauca-Jugo,204,29888.06000000,5907076.17840000,6097164.24,190088.06160000,3.117647058800,3387173.16,2519903.01840000,42.659057413500,1.224000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Lima 2000mL x 12uds,Valle del Cauca-Jugo,432,120842.10000000,46983408.48000000,52203787.20,5220378.72000000,10.000000000000,26334724.32,20648684.16000000,43.948884995800,10.368000000000
2024-02-01,Valle del Cauca,Agua,Agua Sin Gas 1L x 1uds,Valle del Cauca-Agua,216,3139.11000000,578161.27980000,678047.76,99886.48020000,14.731481481500,260221.68,317939.59980000,54.991506852500,0.216000000000
2024-02-01,Valle del Cauca,Bebida de Té,Té Verde 300mL x 6uds,Valle del Cauca-Bebida de Té,446,13552.55000000,5541908.74600000,6044437.30,502528.55400000,8.313901345300,2899686.84,2642221.90600000,47.677109586200,0.802800000000
2024-02-01,Valle del Cauca,Gaseosa,Cola 600mL x 24uds,Valle del Cauca-Gaseosa,188,64327.04000000,11019221.95200000,12093483.52,1074261.56800000,8.882978723400,5813473.24,5205748.71200000,47.242434490200,2.707200000000
2024-02-01,Valle del Cauca,Bebida de Té,Té Negro 500mL x 6uds,Valle del Cauca-Bebida de Té,352,21642.09000000,7256159.93520000,7618015.68,361855.74480000,4.750000000000,3704785.92,3551374.01520000,48.942885037200,1.056000000000
2024-02-01,Valle del Cauca,Agua,Agua con Gas 5L x 1uds,Valle del Cauca-Agua,430,15590.46000000,6391776.79080000,6703897.80,312121.00920000,4.655813953500,2602888.90,3788887.89080000,59.277537605100,2.150000000000
2024-02-01,Valle del Cauca,Gaseosa,Uva 600mL x 24uds,Valle del Cauca-Gaseosa,408,63828.23000000,23188795.95900000,26041917.84,2853121.88100000,10.955882352900,12995518.08,10193277.87900000,43.957771231500,5.875200000000
2024-02-01,Valle del Cauca,Bebida de Té,Té Verde 500mL x 12uds,Valle del Cauca-Bebida de Té,494,45098.27000000,20371790.52440000,22278545.38,1906754.85560000,8.558704453400,10570646.58,9801143.94440000,48.111352473700,2.964000000000
2024-02-01,Valle del Cauca,Jugo,Jugo Naranja 2000mL x 24uds,Valle del Cauca-Jugo,870,251732.80000000,203812944.19200000,219007536.00,15194591.80800000,6.937931034500,112421626.20,91391317.99200000,44.840781999600,41.760000000000
2024-03-01,Antioquia,Agua,Agua con Gas 500mL x 6uds,Antioquia-Agua,282,9714.92000000,2260467.58560000,2739607.44,479139.85440000,17.489361702100,1011426.84,1249040.74560000,55.255857396800,0.846000000000
2024-03-01,Antioquia,Bebida Energética,Power Up 500mL x 6uds,Antioquia-Bebida Energética,546,38194.77000000,17086048.41180000,20854344.42,3768296.00820000,18.069597069600,9046297.26,8039751.15180000,47.054479526400,1.638000000000
2024-03-01,Antioquia,Gaseosa,Cola 600mL x 24uds,Antioquia-Gaseosa,308,65262.57000000,17126203.61940000,20100871.56,2974667.94060000,14.798701298700,9542945.72,7583257.89940000,44.278685854300,4.435200000000
2024-03-01,Antioquia,Bebida de Té,Té Verde 300mL x 6uds,Antioquia-Bebida de Té,466,13761.65000000,5689616.57600000,6412928.90,723312.32400000,11.278969957100,3031050.40,2658566.17600000,46.726631583800,0.838800000000
2024-03-01,Antioquia,Gaseosa,Uva 600mL x 24uds,Antioquia-Gaseosa,230,64557.96000000,13283445.84960000,14848330.80,1564884.95040000,10.539130434800,7419188.20,5864257.64960000,44.147111495000,3.312000000000
2024-03-01,Antioquia,Bebida de Té,Té Negro 500mL x 6uds,Antioquia-Bebida de Té,652,21995.06000000,12595251.15840000,14340779.12,1745527.96160000,12.171779141100,6950743.80,5644507.35840000,44.814567708200,1.956000000000
2024-03-01,Antioquia,Jugo,Jugo Manzana 2000mL x 24uds,Antioquia-Jugo,532,244475.27000000,119157246.59800000,130060843.64,10903597.04200000,8.383458646600,66359216.84,52798029.75800000,44.309541606100,25.536000000000
2024-03-01,Antioquia,Agua,Agua con Gas 5L x 1uds,Antioquia-Agua,680,15758.41000000,9013495.35180000,10715718.80,1702223.44820000,15.885294117600,4132448.40,4881046.95180000,54.152654007000,3.400000000000
2024-03-01,Antioquia,Jugo,Jugo Naranja 2000mL x 24uds,Antioquia-Jugo,1002,255802.53000000,226717782.33900000,256314135.06,29596352.72100000,11.546906187600,130960428.06,95757354.27900000,42.236366857100,48.096000000000
2024-03-01,Antioquia,Agua,Agua Sin Gas 1L x 1uds,Antioquia-Agua,434,3190.04000000,1239713.34480000,1384477.36,144764.01520000,10.456221198200,528503.50,711209.84480000,57.368894816100,0.434000000000
2024-03-01,Antioquia,Jugo,Jugo Lima 1000mL x 6uds,Antioquia-Jugo,472,30179.96000000,13090255.85040000,14244941.12,1154685.26960000,8.105932203400,7944774.80,5145481.05040000,39.307719491500,2.832000000000
2024-03-01,Antioquia,Bebida de Té,Té Verde 500mL x 12uds,Antioquia-Bebida de Té,336,45770.96000000,13420045.47200000,15379042.56,1958997.08800000,12.738095238100,7252119.84,6167925.63200000,45.960541973300,2.016000000000
2024-03-01,Antioquia,Agua,Agua Sin Gas 1L x 6uds,Antioquia-Agua,1118,19277.47642857,18610889.80620000,21564739.14,2953849.33380000,13.697588988300,8120760.56,10490129.24620000,56.365543804900,6.708000000000
2024-03-01,Antioquia,Jugo,Jugo Lima 2000mL x 12uds,Antioquia-Jugo,766,123135.54000000,82722455.77200000,94321823.64,11599367.86800000,12.297650130500,47344476.06,35377979.71200000,42.767081056600,18.384000000000
2024-03-01,Atlántico,Jugo,Jugo Naranja 2000mL x 24uds,Atlántico-Jugo,708,255802.53000000,158111543.79300000,181108191.24,22996647.44700000,12.697740113000,92534913.24,65576630.55300000,41.474916365900,33.984000000000
