REGION_CATEGORIA_PRODUCTO,MES,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2025-08-01 00:00:00.000,14000,5
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2025-09-01 00:00:00.000,14200,4
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2025-10-01 00:00:00.000,14500,3
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2025-11-01 00:00:00.000,14700,3
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2025-12-01 00:00:00.000,14900,3
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2026-01-01 00:00:00.000,15200,4
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2026-02-01 00:00:00.000,15400,4
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2026-03-01 00:00:00.000,15700,2
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2026-04-01 00:00:00.000,16000,3
Bolívar-Gaseosa-Zulianita Limón 250mL x 6uds,2026-05-01 00:00:00.000,16300,4
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-06-01 00:00:00.000,69100,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-07-01 00:00:00.000,70100,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-08-01 00:00:00.000,71200,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-09-01 00:00:00.000,72400,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-10-01 00:00:00.000,73500,8
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-11-01 00:00:00.000,74800,10
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2025-12-01 00:00:00.000,76300,10
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2026-01-01 00:00:00.000,77800,12
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2026-02-01 00:00:00.000,79200,8
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2026-03-01 00:00:00.000,80400,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2026-04-01 00:00:00.000,82000,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 12uds,2026-05-01 00:00:00.000,83400,7
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-06-01 00:00:00.000,30200,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-07-01 00:00:00.000,30200,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-08-01 00:00:00.000,30500,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-09-01 00:00:00.000,30800,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-10-01 00:00:00.000,31200,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-11-01 00:00:00.000,31500,4
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2025-12-01 00:00:00.000,31900,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2026-01-01 00:00:00.000,32200,5
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2026-02-01 00:00:00.000,32600,6
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2026-03-01 00:00:00.000,33000,8
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2026-04-01 00:00:00.000,33400,11
Bolívar-Gaseosa-Zulianita Limón 600mL x 6uds,2026-05-01 00:00:00.000,33700,10
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-06-01 00:00:00.000,162200,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-07-01 00:00:00.000,164300,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-08-01 00:00:00.000,166700,6
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-09-01 00:00:00.000,169300,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-10-01 00:00:00.000,171800,4
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-11-01 00:00:00.000,174200,4
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2025-12-01 00:00:00.000,176700,4
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2026-01-01 00:00:00.000,178900,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2026-02-01 00:00:00.000,181800,3
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2026-03-01 00:00:00.000,185300,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2026-04-01 00:00:00.000,187900,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 12uds,2026-05-01 00:00:00.000,187900,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-06-01 00:00:00.000,78200,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-07-01 00:00:00.000,79100,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-08-01 00:00:00.000,80000,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-09-01 00:00:00.000,81100,6
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-10-01 00:00:00.000,82200,6
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-11-01 00:00:00.000,83400,6
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2025-12-01 00:00:00.000,84500,5
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2026-01-01 00:00:00.000,85500,6
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2026-02-01 00:00:00.000,86700,4
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2026-03-01 00:00:00.000,87700,2
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2026-04-01 00:00:00.000,88500,0
Bolívar-Gaseosa-Zulianita Naranja 1L x 6uds,2026-05-01 00:00:00.000,89800,0
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-06-01 00:00:00.000,30200,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-07-01 00:00:00.000,30700,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-08-01 00:00:00.000,31200,7
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-09-01 00:00:00.000,31800,8
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-10-01 00:00:00.000,32300,8
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-11-01 00:00:00.000,32900,9
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2025-12-01 00:00:00.000,33500,9
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-01-01 00:00:00.000,34000,10
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-02-01 00:00:00.000,34500,10
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-03-01 00:00:00.000,35000,9
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-04-01 00:00:00.000,35800,9
Bolívar-Gaseosa-Zulianita Naranja 250mL x 12uds,2026-05-01 00:00:00.000,36600,12
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-06-01 00:00:00.000,16000,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-07-01 00:00:00.000,16200,7
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-08-01 00:00:00.000,16500,7
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-09-01 00:00:00.000,16800,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-10-01 00:00:00.000,17100,7
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-11-01 00:00:00.000,17400,7
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2025-12-01 00:00:00.000,17800,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-01-01 00:00:00.000,18200,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-02-01 00:00:00.000,18200,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-03-01 00:00:00.000,18500,6
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-04-01 00:00:00.000,18800,9
Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2026-05-01 00:00:00.000,19200,10
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-06-01 00:00:00.000,67400,5
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-07-01 00:00:00.000,68400,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-08-01 00:00:00.000,69300,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-09-01 00:00:00.000,70200,7
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-10-01 00:00:00.000,71000,7
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-11-01 00:00:00.000,72000,4
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2025-12-01 00:00:00.000,72900,4
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-01-01 00:00:00.000,73700,4
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-02-01 00:00:00.000,74500,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-03-01 00:00:00.000,75600,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-04-01 00:00:00.000,76200,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2026-05-01 00:00:00.000,58200,5
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-06-01 00:00:00.000,31300,5
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-07-01 00:00:00.000,31700,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-08-01 00:00:00.000,32100,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-09-01 00:00:00.000,32600,6
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-10-01 00:00:00.000,33100,7
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-11-01 00:00:00.000,33600,8
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2025-12-01 00:00:00.000,34100,9
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-01-01 00:00:00.000,34700,8
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-02-01 00:00:00.000,35200,8
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-03-01 00:00:00.000,35900,2
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-04-01 00:00:00.000,36400,3
Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2026-05-01 00:00:00.000,37300,0
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-06-01 00:00:00.000,80900,2
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-07-01 00:00:00.000,82200,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-08-01 00:00:00.000,83500,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-09-01 00:00:00.000,84800,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-10-01 00:00:00.000,86100,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-11-01 00:00:00.000,87500,2
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2025-12-01 00:00:00.000,88800,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2026-01-01 00:00:00.000,89900,2
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2026-02-01 00:00:00.000,91200,2
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2026-03-01 00:00:00.000,92100,2
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2026-04-01 00:00:00.000,92800,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2026-05-01 00:00:00.000,93500,3
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-06-01 00:00:00.000,37600,5
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-07-01 00:00:00.000,38100,5
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-08-01 00:00:00.000,38700,6
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-09-01 00:00:00.000,39200,5
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-10-01 00:00:00.000,39700,6
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-11-01 00:00:00.000,40200,5
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2025-12-01 00:00:00.000,40600,6
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2026-01-01 00:00:00.000,40900,6
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2026-02-01 00:00:00.000,41200,8
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2026-03-01 00:00:00.000,41500,7
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2026-04-01 00:00:00.000,42000,5
Cundinamarca-Agua-ACHE2O Con Gas 1L x 6uds,2026-05-01 00:00:00.000,42600,6
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-06-01 00:00:00.000,39800,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-07-01 00:00:00.000,40500,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-08-01 00:00:00.000,41100,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-09-01 00:00:00.000,41700,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-10-01 00:00:00.000,42300,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-11-01 00:00:00.000,43000,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2025-12-01 00:00:00.000,43700,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2026-01-01 00:00:00.000,44400,4
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2026-02-01 00:00:00.000,45200,4
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2026-03-01 00:00:00.000,45800,5
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2026-04-01 00:00:00.000,46600,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 12uds,2026-05-01 00:00:00.000,47600,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-06-01 00:00:00.000,18900,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-07-01 00:00:00.000,19200,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-08-01 00:00:00.000,19400,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-09-01 00:00:00.000,19700,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-10-01 00:00:00.000,20000,2
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-11-01 00:00:00.000,20300,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2025-12-01 00:00:00.000,20600,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2026-01-01 00:00:00.000,20900,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2026-02-01 00:00:00.000,21100,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2026-03-01 00:00:00.000,21400,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2026-04-01 00:00:00.000,21800,1
Cundinamarca-Agua-ACHE2O Con Gas 500mL x 6uds,2026-05-01 00:00:00.000,22200,2
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-06-01 00:00:00.000,366100,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-07-01 00:00:00.000,370500,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-08-01 00:00:00.000,374700,6
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-09-01 00:00:00.000,378900,6
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-10-01 00:00:00.000,383700,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-11-01 00:00:00.000,388100,6
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2025-12-01 00:00:00.000,393000,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2026-01-01 00:00:00.000,398500,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2026-02-01 00:00:00.000,404200,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2026-03-01 00:00:00.000,411100,3
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2026-04-01 00:00:00.000,420300,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 12uds,2026-05-01 00:00:00.000,429600,3
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-06-01 00:00:00.000,211500,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-07-01 00:00:00.000,214200,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-08-01 00:00:00.000,216900,5
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-09-01 00:00:00.000,219700,6
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-10-01 00:00:00.000,222600,6
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-11-01 00:00:00.000,225900,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2025-12-01 00:00:00.000,229100,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2026-01-01 00:00:00.000,232200,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2026-02-01 00:00:00.000,235200,4
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2026-03-01 00:00:00.000,238600,3
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2026-04-01 00:00:00.000,241200,3
Cundinamarca-Agua-ACHE2O Con Gas 5L x 6uds,2026-05-01 00:00:00.000,242800,2
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-06-01 00:00:00.000,69200,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-07-01 00:00:00.000,70000,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-08-01 00:00:00.000,70800,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-09-01 00:00:00.000,71700,3
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-10-01 00:00:00.000,72600,3
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-11-01 00:00:00.000,73500,2
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2025-12-01 00:00:00.000,74700,2
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2026-01-01 00:00:00.000,75900,3
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2026-02-01 00:00:00.000,77100,3
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2026-03-01 00:00:00.000,78500,3
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2026-04-01 00:00:00.000,79600,1
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 12uds,2026-05-01 00:00:00.000,81200,2
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-06-01 00:00:00.000,39700,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-07-01 00:00:00.000,40200,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-08-01 00:00:00.000,40800,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-09-01 00:00:00.000,41400,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-10-01 00:00:00.000,42100,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-11-01 00:00:00.000,42900,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2025-12-01 00:00:00.000,43600,5
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2026-01-01 00:00:00.000,44300,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2026-02-01 00:00:00.000,44900,4
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2026-03-01 00:00:00.000,45700,5
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2026-04-01 00:00:00.000,46500,5
Cundinamarca-Agua-ACHE2O Sin Gas 1L x 6uds,2026-05-01 00:00:00.000,47000,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-06-01 00:00:00.000,37900,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-07-01 00:00:00.000,38400,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-08-01 00:00:00.000,38900,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-09-01 00:00:00.000,39400,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-10-01 00:00:00.000,39900,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-11-01 00:00:00.000,40300,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2025-12-01 00:00:00.000,40700,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-01-01 00:00:00.000,41100,6
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-02-01 00:00:00.000,41500,6
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-03-01 00:00:00.000,42000,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-04-01 00:00:00.000,42600,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 12uds,2026-05-01 00:00:00.000,43600,3
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-06-01 00:00:00.000,18600,3
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-07-01 00:00:00.000,18900,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-08-01 00:00:00.000,19100,3
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-09-01 00:00:00.000,19300,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-10-01 00:00:00.000,19500,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-11-01 00:00:00.000,19800,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2025-12-01 00:00:00.000,20100,4
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-01-01 00:00:00.000,20400,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-02-01 00:00:00.000,20700,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-03-01 00:00:00.000,21000,5
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-04-01 00:00:00.000,21300,3
Cundinamarca-Agua-ACHE2O Sin Gas 500mL x 6uds,2026-05-01 00:00:00.000,21600,3
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-06-01 00:00:00.000,400600,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-07-01 00:00:00.000,406100,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-08-01 00:00:00.000,412200,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-09-01 00:00:00.000,418500,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-10-01 00:00:00.000,425800,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-11-01 00:00:00.000,432900,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2025-12-01 00:00:00.000,439700,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2026-01-01 00:00:00.000,447000,6
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2026-02-01 00:00:00.000,453000,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2026-03-01 00:00:00.000,460400,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2026-04-01 00:00:00.000,468700,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 12uds,2026-05-01 00:00:00.000,478800,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-06-01 00:00:00.000,203900,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-07-01 00:00:00.000,207000,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-08-01 00:00:00.000,210300,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-09-01 00:00:00.000,213700,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-10-01 00:00:00.000,217400,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-11-01 00:00:00.000,221000,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2025-12-01 00:00:00.000,224600,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2026-01-01 00:00:00.000,228300,3
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2026-02-01 00:00:00.000,231300,3
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2026-03-01 00:00:00.000,234500,4
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2026-04-01 00:00:00.000,237900,5
Cundinamarca-Agua-ACHE2O Sin Gas 5L x 6uds,2026-05-01 00:00:00.000,243300,4
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-06-01 00:00:00.000,79500,4
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-07-01 00:00:00.000,80700,4
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-08-01 00:00:00.000,82000,4
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-09-01 00:00:00.000,83200,4
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-10-01 00:00:00.000,84700,3
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-11-01 00:00:00.000,86200,2
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2025-12-01 00:00:00.000,87700,3
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-01-01 00:00:00.000,89000,2
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-02-01 00:00:00.000,90400,1
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-03-01 00:00:00.000,91900,1
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-04-01 00:00:00.000,93100,1
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 12uds,2026-05-01 00:00:00.000,94400,0
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-06-01 00:00:00.000,151600,3
Cundinamarca-Bebida Energética-Power Cell Booster Guaraná 250mL x 24uds,2025-07-01 00:00:00.000,153900,4
