REGION_CATEGORIA_PRODUCTO,MES,M3_VENDIDOS,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-11-01 00:00:00.000,0.024000,192866.95000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2023-12-01 00:00:00.000,0.060000,197240.24000000,2.200000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-01-01 00:00:00.000,0.024000,206985.11000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-02-01 00:00:00.000,0.024000,212034.37000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-03-01 00:00:00.000,0.048000,215104.56000000,18.500000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-04-01 00:00:00.000,0.024000,217318.03000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-05-01 00:00:00.000,0.060000,222970.98000000,5.600000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-06-01 00:00:00.000,0.024000,228364.03000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-07-01 00:00:00.000,0.072000,238289.05000000,4.833333333300
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-08-01 00:00:00.000,0.024000,248752.88000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-09-01 00:00:00.000,0.060000,261187.60000000,16.400000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-10-01 00:00:00.000,0.036000,270523.30000000,2.666666666700
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-11-01 00:00:00.000,0.036000,278329.10000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2024-12-01 00:00:00.000,0.144000,284170.85000000,7.250000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-01-01 00:00:00.000,0.048000,290687.13000000,14.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-02-01 00:00:00.000,0.048000,296489.22000000,7.500000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-03-01 00:00:00.000,0.024000,300971.52000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-04-01 00:00:00.000,0.036000,312349.09000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-05-01 00:00:00.000,0.072000,316236.98000000,1.833333333300
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-06-01 00:00:00.000,0.009000,51011.74000000,2.333333333300
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-07-01 00:00:00.000,0.033000,51817.70000000,7.090909090900
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-08-01 00:00:00.000,0.009000,53069.48000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-10-01 00:00:00.000,0.009000,55959.14000000,6.666666666700
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-11-01 00:00:00.000,0.015000,58224.86000000,1.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2023-12-01 00:00:00.000,0.015000,61063.16000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-01-01 00:00:00.000,0.009000,63640.93000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-02-01 00:00:00.000,0.006000,66229.97000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-03-01 00:00:00.000,0.009000,68758.20000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-04-01 00:00:00.000,0.009000,71416.87000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-05-01 00:00:00.000,0.012000,73197.94000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-06-01 00:00:00.000,0.006000,76245.67000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-07-01 00:00:00.000,0.009000,78715.95000000,5.333333333300
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-08-01 00:00:00.000,0.009000,80180.00000000,10.666666666700
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-09-01 00:00:00.000,0.018000,83728.46000000,2.333333333300
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-10-01 00:00:00.000,0.012000,85380.05000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-11-01 00:00:00.000,0.003000,87872.06000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2024-12-01 00:00:00.000,0.009000,90402.32000000,14.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-01-01 00:00:00.000,0.012000,91472.68000000,6.750000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-03-01 00:00:00.000,0.003000,97701.94000000,28.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-04-01 00:00:00.000,0.006000,101050.01000000,0.000000000000
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-05-01 00:00:00.000,0.003000,102470.53000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-06-01 00:00:00.000,0.036000,113251.57000000,8.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-08-01 00:00:00.000,0.048000,119883.53000000,19.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-09-01 00:00:00.000,0.012000,124494.92000000,20.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-10-01 00:00:00.000,0.060000,126147.95000000,8.200000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-11-01 00:00:00.000,0.060000,131892.77000000,2.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2023-12-01 00:00:00.000,0.012000,135565.53000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-01-01 00:00:00.000,0.060000,139774.87000000,8.200000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-02-01 00:00:00.000,0.024000,144074.04000000,9.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-03-01 00:00:00.000,0.060000,147034.44000000,5.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-04-01 00:00:00.000,0.036000,150995.09000000,18.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-05-01 00:00:00.000,0.036000,158128.31000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-06-01 00:00:00.000,0.048000,165865.67000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-07-01 00:00:00.000,0.012000,168482.01000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-08-01 00:00:00.000,0.024000,174959.47000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-09-01 00:00:00.000,0.024000,181639.60000000,11.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-10-01 00:00:00.000,0.012000,184313.76000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-11-01 00:00:00.000,0.036000,189646.74000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2024-12-01 00:00:00.000,0.060000,198704.80000000,8.400000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-01-01 00:00:00.000,0.024000,208257.11000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-02-01 00:00:00.000,0.060000,213743.60000000,5.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-03-01 00:00:00.000,0.036000,220769.48000000,5.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-04-01 00:00:00.000,0.012000,224330.97000000,11.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-05-01 00:00:00.000,0.048000,235466.94000000,4.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-06-01 00:00:00.000,0.144000,247139.78000000,10.166666666700
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-07-01 00:00:00.000,0.072000,250834.83000000,2.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-08-01 00:00:00.000,0.144000,255273.87000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-09-01 00:00:00.000,0.096000,263716.85000000,12.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-10-01 00:00:00.000,0.048000,272369.34000000,6.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-11-01 00:00:00.000,0.072000,280277.16000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2023-12-01 00:00:00.000,0.096000,284428.44000000,7.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-01-01 00:00:00.000,0.168000,289317.69000000,16.142857142900
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-02-01 00:00:00.000,0.024000,301315.78000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-03-01 00:00:00.000,0.048000,312833.49000000,9.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-04-01 00:00:00.000,0.072000,321520.62000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-05-01 00:00:00.000,0.072000,332540.48000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-06-01 00:00:00.000,0.048000,336464.24000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-07-01 00:00:00.000,0.048000,340141.97000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-08-01 00:00:00.000,0.168000,349188.88000000,4.142857142900
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-09-01 00:00:00.000,0.072000,357113.83000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-10-01 00:00:00.000,0.072000,362322.62000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-11-01 00:00:00.000,0.120000,368382.91000000,10.800000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2024-12-01 00:00:00.000,0.048000,375832.42000000,13.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-01-01 00:00:00.000,0.024000,384202.87000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-02-01 00:00:00.000,0.096000,390645.05000000,6.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-03-01 00:00:00.000,0.048000,399634.43000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-04-01 00:00:00.000,0.048000,404565.95000000,8.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-05-01 00:00:00.000,0.120000,413790.72000000,8.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-06-01 00:00:00.000,0.018000,57321.38000000,11.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-07-01 00:00:00.000,0.042000,58724.09000000,1.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-08-01 00:00:00.000,0.024000,59653.30000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-09-01 00:00:00.000,0.024000,62173.64000000,10.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-10-01 00:00:00.000,0.030000,63006.22000000,5.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-11-01 00:00:00.000,0.012000,66111.03000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2023-12-01 00:00:00.000,0.018000,66934.69000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-01-01 00:00:00.000,0.018000,69371.58000000,7.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-02-01 00:00:00.000,0.030000,72569.64000000,2.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-03-01 00:00:00.000,0.018000,75128.76000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-04-01 00:00:00.000,0.012000,77864.53000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-05-01 00:00:00.000,0.006000,79564.23000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-06-01 00:00:00.000,0.012000,82526.79000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-07-01 00:00:00.000,0.030000,84356.65000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-08-01 00:00:00.000,0.012000,88268.20000000,11.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-09-01 00:00:00.000,0.030000,90138.71000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-10-01 00:00:00.000,0.030000,94358.83000000,18.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2024-12-01 00:00:00.000,0.018000,100068.43000000,12.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-01-01 00:00:00.000,0.006000,103679.05000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-02-01 00:00:00.000,0.018000,108397.17000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-04-01 00:00:00.000,0.012000,113689.01000000,5.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-05-01 00:00:00.000,0.024000,116347.03000000,2.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-07-01 00:00:00.000,0.014400,36867.21000000,12.250000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-08-01 00:00:00.000,0.018000,37468.62000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-09-01 00:00:00.000,0.007200,39296.59000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-10-01 00:00:00.000,0.007200,40889.14000000,20.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-11-01 00:00:00.000,0.010800,42419.63000000,4.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2023-12-01 00:00:00.000,0.014400,43385.78000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-01-01 00:00:00.000,0.003600,45095.48000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-02-01 00:00:00.000,0.007200,46786.50000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-03-01 00:00:00.000,0.010800,48750.65000000,6.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-04-01 00:00:00.000,0.010800,50046.44000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-05-01 00:00:00.000,0.007200,52301.31000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-06-01 00:00:00.000,0.007200,54674.41000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-07-01 00:00:00.000,0.007200,57294.65000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-08-01 00:00:00.000,0.007200,59350.63000000,11.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-09-01 00:00:00.000,0.003600,62097.01000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-11-01 00:00:00.000,0.010800,64269.24000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2024-12-01 00:00:00.000,0.014400,66014.54000000,9.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-01-01 00:00:00.000,0.010800,66909.86000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-02-01 00:00:00.000,0.010800,70114.16000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-03-01 00:00:00.000,0.018000,72830.62000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-04-01 00:00:00.000,0.003600,76239.06000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-05-01 00:00:00.000,0.003600,79055.67000000,20.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-06-01 00:00:00.000,0.036000,66302.01000000,6.800000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-07-01 00:00:00.000,0.014400,67767.30000000,13.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-08-01 00:00:00.000,0.028800,69450.37000000,2.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-09-01 00:00:00.000,0.007200,71699.34000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-10-01 00:00:00.000,0.014400,73162.84000000,10.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-11-01 00:00:00.000,0.021600,76617.08000000,4.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2023-12-01 00:00:00.000,0.021600,77787.54000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-01-01 00:00:00.000,0.028800,80215.83000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-02-01 00:00:00.000,0.028800,81392.89000000,4.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-03-01 00:00:00.000,0.014400,82623.13000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-04-01 00:00:00.000,0.021600,86208.33000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-05-01 00:00:00.000,0.021600,90264.39000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-06-01 00:00:00.000,0.014400,94333.28000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-07-01 00:00:00.000,0.028800,98150.25000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-08-01 00:00:00.000,0.021600,100360.63000000,5.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-10-01 00:00:00.000,0.028800,106792.34000000,7.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-11-01 00:00:00.000,0.036000,111504.16000000,7.400000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2024-12-01 00:00:00.000,0.021600,116179.40000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-01-01 00:00:00.000,0.028800,118031.86000000,10.250000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-02-01 00:00:00.000,0.036000,119381.49000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-03-01 00:00:00.000,0.036000,123946.46000000,2.200000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-04-01 00:00:00.000,0.014400,130119.99000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-05-01 00:00:00.000,0.028800,131633.50000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-06-01 00:00:00.000,0.003600,17423.93000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-07-01 00:00:00.000,0.005400,18175.93000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-08-01 00:00:00.000,0.007200,19034.96000000,6.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-09-01 00:00:00.000,0.005400,19898.82000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-10-01 00:00:00.000,0.009000,20195.13000000,1.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-11-01 00:00:00.000,0.005400,20663.08000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2023-12-01 00:00:00.000,0.001800,21192.01000000,23.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-01-01 00:00:00.000,0.007200,21603.93000000,3.250000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-02-01 00:00:00.000,0.009000,21944.65000000,13.400000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-03-01 00:00:00.000,0.007200,23015.48000000,7.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-04-01 00:00:00.000,0.007200,23479.75000000,7.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-05-01 00:00:00.000,0.010800,24175.09000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-06-01 00:00:00.000,0.005400,25334.25000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-07-01 00:00:00.000,0.007200,26017.04000000,7.250000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-08-01 00:00:00.000,0.010800,27279.71000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-09-01 00:00:00.000,0.003600,28574.92000000,14.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-10-01 00:00:00.000,0.007200,29678.68000000,6.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-11-01 00:00:00.000,0.001800,30000.48000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2024-12-01 00:00:00.000,0.007200,31027.47000000,6.750000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-01-01 00:00:00.000,0.007200,32159.63000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-02-01 00:00:00.000,0.003600,33369.71000000,27.500000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-03-01 00:00:00.000,0.007200,34023.32000000,4.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-04-01 00:00:00.000,0.009000,34784.45000000,5.400000000000
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-05-01 00:00:00.000,0.009000,35637.16000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-06-01 00:00:00.000,0.018000,53434.71000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-07-01 00:00:00.000,0.018000,55260.15000000,2.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-08-01 00:00:00.000,0.012000,56047.79000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-09-01 00:00:00.000,0.036000,56621.38000000,3.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-10-01 00:00:00.000,0.030000,57576.55000000,8.600000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-11-01 00:00:00.000,0.042000,59745.59000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2023-12-01 00:00:00.000,0.006000,62651.15000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-01-01 00:00:00.000,0.018000,64497.41000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-02-01 00:00:00.000,0.006000,67655.00000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-03-01 00:00:00.000,0.018000,70155.00000000,9.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-04-01 00:00:00.000,0.006000,71964.99000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-05-01 00:00:00.000,0.030000,73044.72000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-06-01 00:00:00.000,0.036000,74102.15000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-07-01 00:00:00.000,0.036000,77719.88000000,5.333333333300
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-08-01 00:00:00.000,0.006000,79147.53000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-09-01 00:00:00.000,0.018000,81996.02000000,9.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-10-01 00:00:00.000,0.006000,84869.35000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-11-01 00:00:00.000,0.012000,86366.15000000,21.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2024-12-01 00:00:00.000,0.012000,88830.78000000,4.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-01-01 00:00:00.000,0.018000,89796.61000000,4.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-03-01 00:00:00.000,0.018000,95672.29000000,4.666666666700
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-04-01 00:00:00.000,0.018000,99919.36000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-05-01 00:00:00.000,0.006000,101723.26000000,11.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2023-06-01 00:00:00.000,0.024000,108956.96000000,0.000000000000
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2023-07-01 00:00:00.000,0.036000,114229.62000000,5.333333333300
