REGION_CATEGORIA_PRODUCTO,MES,AVG_PRECIO_LISTA,AVG_DESC_PORCENTAJE
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-09-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-10-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-11-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2025-12-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-01-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-02-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-03-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-04-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 24uds,2026-05-01 00:00:00.000,347900,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-06-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-07-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-08-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-09-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-10-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-11-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2025-12-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-01-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-02-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-03-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-04-01 00:00:00.000,112800,4
Bolívar-Bebida Energética-Power Cell Booster Guaraná 500mL x 6uds,2026-05-01 00:00:00.000,112800,4
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-06-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-07-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-08-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-09-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-10-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-11-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2025-12-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-01-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-02-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-03-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-04-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 12uds,2026-05-01 00:00:00.000,259100,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-06-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-07-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-08-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-09-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-10-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-11-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2025-12-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-01-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-02-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-03-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-04-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 24uds,2026-05-01 00:00:00.000,455200,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-06-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-07-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-08-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-09-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-10-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-11-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2025-12-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-01-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-02-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-03-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-04-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 1L x 6uds,2026-05-01 00:00:00.000,128000,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-06-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-07-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-08-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-09-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-10-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-11-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2025-12-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-01-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-02-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-03-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-04-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 12uds,2026-05-01 00:00:00.000,87000,5
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-06-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-07-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-08-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-09-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-10-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-11-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2025-12-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2026-01-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2026-02-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2026-03-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2026-04-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 24uds,2026-05-01 00:00:00.000,144800,4
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-06-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-07-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-08-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-09-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-10-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-11-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2025-12-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2026-01-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2026-02-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2026-03-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2026-04-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 300mL x 6uds,2026-05-01 00:00:00.000,39300,6
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-06-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-07-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-08-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-09-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-10-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-11-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2025-12-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2026-01-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2026-02-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2026-03-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2026-04-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 12uds,2026-05-01 00:00:00.000,111900,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-06-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-07-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-08-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-09-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-10-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-11-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2025-12-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2026-01-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2026-02-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2026-03-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2026-04-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 24uds,2026-05-01 00:00:00.000,230000,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Negro Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,70600,4
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-06-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-07-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-08-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-09-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-10-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-11-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2025-12-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2026-01-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2026-02-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2026-03-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2026-04-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 12uds,2026-05-01 00:00:00.000,254600,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-06-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-07-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-08-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-09-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-10-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-11-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2025-12-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2026-01-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2026-02-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2026-03-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2026-04-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 24uds,2026-05-01 00:00:00.000,467700,6
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-06-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-07-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-08-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-09-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-10-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-11-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2025-12-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2026-01-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2026-02-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2026-03-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2026-04-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 1L x 6uds,2026-05-01 00:00:00.000,116800,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-06-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-07-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-08-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-09-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-10-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-11-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2025-12-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2026-01-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2026-02-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2026-03-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2026-04-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 12uds,2026-05-01 00:00:00.000,75600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-06-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-07-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-08-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-09-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-10-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-11-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2025-12-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2026-01-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2026-02-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2026-03-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2026-04-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 24uds,2026-05-01 00:00:00.000,146600,5
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-06-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-07-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-08-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-09-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-10-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-11-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2025-12-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2026-01-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2026-02-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2026-03-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2026-04-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 300mL x 6uds,2026-05-01 00:00:00.000,32700,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-06-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-07-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-08-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-09-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-10-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-11-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2025-12-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2026-01-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2026-02-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2026-03-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2026-04-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 12uds,2026-05-01 00:00:00.000,117000,6
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-06-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-07-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-08-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-09-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-10-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-11-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2025-12-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2026-01-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2026-02-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2026-03-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2026-04-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 24uds,2026-05-01 00:00:00.000,241600,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-06-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-07-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-08-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-09-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-10-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-11-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2025-12-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2026-01-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2026-02-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2026-03-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2026-04-01 00:00:00.000,60000,4
Bolívar-Bebida de Té-Té Verde Zulianita 500mL x 6uds,2026-05-01 00:00:00.000,60000,4
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-06-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-07-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-08-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-09-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-10-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-11-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2025-12-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2026-01-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2026-02-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2026-03-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2026-04-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 12uds,2026-05-01 00:00:00.000,227300,6
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-06-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-07-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-08-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-09-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-10-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-11-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2025-12-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2026-01-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2026-02-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2026-03-01 00:00:00.000,102900,5
Bolívar-Gaseosa-Zulianita Cola 1L x 6uds,2026-04-01 00:00:00.000,102900,5
