NOMBRE_REGION,CATEGORIA,NOMBRE_PRODUCTO,MARCA,MES,M3_VENDIDOS,REGION_CATEGORIA_PRODUCTO,TICKETS,CANTIDAD,PRECIO_PROMEDIO,VENTAS_TOTALES,VENTAS_BRUTAS,DESCUENTOS,DESC_PORCENTAJE,COSTOS,GANANCIA_NETA,MARGEN_GANANCIA_NETA_PORCENTAJE
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2023-12-01,0.007500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,5,5,10998.86000000,53564.44820000,54994.30,1429.85180000,2.600000000000,15138.35,38426.09820000,71.738064128900
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-01-01,0.007500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,5,5,11343.63000000,56718.15000000,56718.15,0.00000000,0.000000000000,15192.75,41525.40000000,73.213600937300
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-02-01,0.004500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,3,3,11575.75000000,34727.25000000,34727.25,0.00000000,0.000000000000,9162.39,25564.86000000,73.616137183300
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-03-01,0.007500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,5,5,11921.76000000,55316.96640000,59608.80,4291.83360000,7.200000000000,15285.70,40031.26640000,72.367067475300
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-04-01,0.004500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,3,3,12508.94000000,34024.31680000,37526.82,3502.50320000,9.333333333300,9214.47,24809.84680000,72.917986703000
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-05-01,0.006000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,4,4,13054.20000000,48561.62400000,52216.80,3655.17600000,7.000000000000,12398.28,36163.34400000,74.468975749200
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-06-01,0.007500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,5,5,13378.31000000,66891.55000000,66891.55,0.00000000,0.000000000000,15562.00,51329.55000000,76.735477052000
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-07-01,0.006000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,4,4,13813.12000000,55252.48000000,55252.48,0.00000000,0.000000000000,12477.16,42775.32000000,77.417918616500
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-08-01,0.003000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2,2,14031.88000000,22591.32680000,28063.76,5472.43320000,19.500000000000,6254.84,16336.48680000,72.313091411700
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-09-01,0.003000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2,2,14696.86000000,29393.72000000,29393.72,0.00000000,0.000000000000,6291.06,23102.66000000,78.597264994000
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-10-01,0.006000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,4,4,15089.31000000,55981.34010000,60357.24,4375.89990000,7.250000000000,12601.28,43380.06010000,77.490213743600
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-11-01,0.006000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,4,4,15439.30000000,57588.58900000,61757.20,4168.61100000,6.750000000000,12649.16,44939.42900000,78.035301403200
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2024-12-01,0.009000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,6,6,16108.35000000,87468.34050000,96650.10,9181.75950000,9.500000000000,19068.48,68399.86050000,78.199563532400
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2025-02-01,0.004500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,3,3,17029.94000000,48705.62840000,51089.82,2384.19160000,4.666666666700,9678.39,39027.23840000,80.128805811700
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2025-03-01,0.003000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2,2,17858.62000000,35717.24000000,35717.24,0.00000000,0.000000000000,6493.66,29223.58000000,81.819255911200
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2025-04-01,0.007500,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,5,5,18387.66000000,84399.35940000,91938.30,7538.94060000,8.200000000000,16261.45,68137.90940000,80.732732907400
Bolívar,Gaseosa,Zulianita Naranja 250mL x 6uds,Zulianita,2025-05-01,0.003000,Bolívar-Gaseosa-Zulianita Naranja 250mL x 6uds,2,2,19156.25000000,34481.25000000,38312.50,3831.25000000,10.000000000000,6515.60,27965.65000000,81.103933297100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-07-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2,2,29125.39000000,58250.78000000,58250.78,0.00000000,0.000000000000,26937.00,31313.78000000,53.756842397600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-08-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,1,1,29998.34000000,29998.34000000,29998.34,0.00000000,0.000000000000,13553.80,16444.54000000,54.818166605200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-09-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,30588.73000000,89624.97890000,91766.19,2141.21110000,2.333333333300,40929.21,48695.76890000,54.332809332500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-10-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,31769.74000000,95309.22000000,95309.22,0.00000000,0.000000000000,41252.16,54057.06000000,56.717555762200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-11-01,0.050400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,7,7,32181.43000000,218833.72400000,225270.01,6436.28600000,2.857142857100,97208.65,121625.07400000,55.578761708600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2022-12-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,33120.14000000,132480.56000000,132480.56,0.00000000,0.000000000000,55770.44,76710.12000000,57.902925531100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-01-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,34122.50000000,102367.50000000,102367.50,0.00000000,0.000000000000,42212.82,60154.68000000,58.763455198200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-02-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,35407.84000000,128884.53760000,141631.36,12746.82240000,9.000000000000,56589.76,72294.77760000,56.092669412700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-03-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2,2,36881.83000000,66756.11230000,73763.66,7007.54770000,9.500000000000,28396.60,38359.51230000,57.462172344000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-04-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,38571.76000000,141172.64160000,154287.04,13114.39840000,8.500000000000,57098.12,84074.52160000,59.554401367800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-05-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,39942.11000000,159768.44000000,159768.44,0.00000000,0.000000000000,57146.64,102621.80000000,64.231584160200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-06-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,1,1,41570.08000000,41570.08000000,41570.08,0.00000000,0.000000000000,14380.61,27189.47000000,65.406345140500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-07-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,42576.09000000,124747.94370000,127728.27,2980.32630000,2.333333333300,43420.95,81326.99370000,65.193053518800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-09-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,44675.41000000,134026.23000000,134026.23,0.00000000,0.000000000000,44023.26,90002.97000000,67.153250524200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-10-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,46467.22000000,129178.87160000,139401.66,10222.78840000,7.333333333300,44448.39,84730.48160000,65.591594469400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-11-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2,2,47731.98000000,93077.36100000,95463.96,2386.59900000,2.500000000000,29635.38,63441.98100000,68.160485340800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2023-12-01,0.057600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,8,8,48703.30000000,345793.43000000,389626.40,43832.97000000,11.250000000000,119146.88,226646.55000000,65.543914469400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-01-01,0.036000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,5,5,50201.02000000,230924.69200000,251005.10,20080.40800000,8.000000000000,74899.10,156025.59200000,67.565573282200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-02-01,0.043200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,6,6,51858.13000000,287294.04020000,311148.78,23854.73980000,7.666666666700,90279.60,197014.44020000,68.575888334800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-03-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,53188.05000000,203178.35100000,212752.20,9573.84900000,4.500000000000,60651.24,142527.11100000,70.148768458100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-04-01,0.036000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,5,5,54972.17000000,274860.85000000,274860.85,0.00000000,0.000000000000,76193.45,198667.40000000,72.279264216800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-05-01,0.043200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,6,6,56280.44000000,321924.11680000,337682.64,15758.52320000,4.666666666700,91454.58,230469.53680000,71.591261658500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-06-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,57078.61000000,171235.83000000,171235.83,0.00000000,0.000000000000,45917.49,125318.34000000,73.184648329700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-07-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,59845.16000000,239380.64000000,239380.64,0.00000000,0.000000000000,61294.40,178086.24000000,74.394587632500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-08-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,62695.41000000,250781.64000000,250781.64,0.00000000,0.000000000000,61381.24,189400.40000000,75.524029590000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-09-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,3,3,64104.53000000,173082.23100000,192313.59,19231.35900000,10.000000000000,46245.54,126836.69100000,73.281174079600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-10-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,65276.02000000,196480.82020000,261104.08,64623.25980000,24.750000000000,61958.48,134522.34020000,68.465888967200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-11-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2,2,67172.06000000,134344.12000000,134344.12,0.00000000,0.000000000000,31114.98,103229.14000000,76.839343620000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2024-12-01,0.028800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,4,4,69715.90000000,269103.37400000,278863.60,9760.22600000,3.500000000000,62428.40,206674.97400000,76.801331372400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2025-01-01,0.036000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,5,5,71250.39000000,356251.95000000,356251.95,0.00000000,0.000000000000,78667.75,277584.20000000,77.917945431600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2025-02-01,0.036000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,5,5,72290.89000000,339767.18300000,361454.45,21687.26700000,6.000000000000,79335.80,260431.38300000,76.649952093800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2025-03-01,0.036000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,5,5,74887.49000000,351971.20300000,374437.45,22466.24700000,6.000000000000,79873.00,272098.20300000,77.306950307500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 12uds,Zulianita,2025-04-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 12uds,2,2,76128.69000000,143883.22410000,152257.38,8374.15590000,5.500000000000,32263.54,111619.68410000,77.576579756400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2022-07-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,14273.10000000,55094.16600000,57092.40,1998.23400000,3.500000000000,27004.08,28090.08600000,50.985590742900
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2022-08-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,14793.02000000,28550.52860000,29586.04,1035.51140000,3.500000000000,13513.62,15036.90860000,52.667706474600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2022-10-01,0.003600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,1,1,15896.69000000,12717.35200000,15896.69,3179.33800000,20.000000000000,6816.32,5901.03200000,46.401420673100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2022-11-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,16153.72000000,61868.74760000,64614.88,2746.13240000,4.250000000000,27459.32,34409.42760000,55.616816138700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2022-12-01,0.018000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,5,5,16724.85000000,83624.25000000,83624.25,0.00000000,0.000000000000,34578.05,49046.20000000,58.650690439700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-01-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,17103.95000000,66363.32600000,68415.80,2052.47400000,3.000000000000,27691.92,38671.40600000,58.272254166400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-02-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,17278.54000000,65485.66660000,69114.16,3628.49340000,5.250000000000,27777.28,37708.38660000,57.582656721400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-03-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,17700.08000000,49737.22480000,53100.24,3363.01520000,6.333333333300,20889.15,28848.07480000,58.000973950600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-04-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,17970.90000000,35941.80000000,35941.80,0.00000000,0.000000000000,13952.20,21989.60000000,61.181131718500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-05-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,18473.25000000,55419.75000000,55419.75,0.00000000,0.000000000000,21044.40,34375.35000000,62.027255626400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-06-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,18959.50000000,51759.43500000,56878.50,5119.06500000,9.000000000000,21049.92,30709.51500000,59.331240768000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-07-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,19417.50000000,33786.45000000,38835.00,5048.55000000,13.000000000000,14046.34,19740.11000000,58.426114611000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-08-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,20076.18000000,60228.54000000,60228.54,0.00000000,0.000000000000,21137.88,39090.66000000,64.903881116800
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-09-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,20586.31000000,35820.17940000,41172.62,5352.44060000,13.000000000000,14133.04,21687.13940000,60.544474548300
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-10-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,6,6,21111.51000000,117802.22580000,126669.06,8866.83420000,7.000000000000,42435.06,75367.16580000,63.977709494200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-11-01,0.018000,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,5,5,22083.60000000,107547.13200000,110418.00,2870.86800000,2.600000000000,35682.65,71864.48200000,66.821383949100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2023-12-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,23168.50000000,42166.67000000,46337.00,4170.33000000,9.000000000000,14354.70,27811.97000000,65.957235892700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-01-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,23557.34000000,47114.68000000,47114.68,0.00000000,0.000000000000,14409.36,32705.32000000,69.416411190700
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-02-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,23923.74000000,82297.66560000,95694.96,13397.29440000,14.000000000000,28905.52,53392.14560000,64.876865231500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-03-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,24634.87000000,44835.46340000,49269.74,4434.27660000,9.000000000000,14461.90,30373.56340000,67.744506461400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-04-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,25309.55000000,61755.30200000,75928.65,14173.34800000,18.666666666700,21784.20,39971.10200000,64.724972116600
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-05-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,26052.87000000,44810.93640000,52105.74,7294.80360000,14.000000000000,14533.98,30276.95640000,67.565998018300
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-06-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,6,6,26575.70000000,159454.20000000,159454.20,0.00000000,0.000000000000,43709.46,115744.74000000,72.588078583100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-07-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,27505.89000000,55011.78000000,55011.78,0.00000000,0.000000000000,14656.34,40355.44000000,73.357815362500
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-08-01,0.021600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,6,6,27996.10000000,150898.97900000,167976.60,17077.62100000,10.166666666700,44016.06,106882.91900000,70.830776794100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-09-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,28617.23000000,85851.69000000,85851.69,0.00000000,0.000000000000,22216.86,63634.83000000,74.121814026000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-10-01,0.010800,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,3,3,29283.69000000,87851.07000000,87851.07,0.00000000,0.000000000000,22354.65,65496.42000000,74.553924044400
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-11-01,0.003600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,1,1,30518.38000000,30518.38000000,30518.38,0.00000000,0.000000000000,7476.11,23042.27000000,75.502926433200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2024-12-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,31232.19000000,107438.73360000,124928.76,17490.02640000,14.000000000000,30148.32,77290.41360000,71.939058671100
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2025-01-01,0.014400,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,4,4,32618.29000000,121340.03880000,130473.16,9133.12120000,7.000000000000,30442.04,90897.99880000,74.911793089000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2025-02-01,0.003600,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,1,1,33122.08000000,24179.11840000,33122.08,8942.96160000,27.000000000000,7634.91,16544.20840000,68.423538552200
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2025-03-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,34708.33000000,69416.66000000,69416.66,0.00000000,0.000000000000,15300.48,54116.18000000,77.958490080000
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2025-04-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,35491.60000000,67079.12400000,70983.20,3904.07600000,5.500000000000,15448.06,51631.06400000,76.970390966900
Bolívar,Gaseosa,Zulianita Naranja 600mL x 6uds,Zulianita,2025-05-01,0.007200,Bolívar-Gaseosa-Zulianita Naranja 600mL x 6uds,2,2,37221.78000000,74443.56000000,74443.56,0.00000000,0.000000000000,15493.08,58950.48000000,79.188152742800
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-07-01,0.060000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,5,5,34613.55000000,168221.85300000,173067.75,4845.89700000,2.800000000000,62136.60,106085.25300000,63.062706246600
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-08-01,0.060000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,5,5,36250.14000000,181250.70000000,181250.70,0.00000000,0.000000000000,62245.10,119005.60000000,65.658008493200
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-09-01,0.048000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,4,4,36775.89000000,139748.38200000,147103.56,7355.17800000,5.000000000000,50157.00,89591.38200000,64.109065677800
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-10-01,0.096000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,8,8,37813.33000000,269230.90960000,302506.64,33275.73040000,11.000000000000,101203.20,168027.70960000,62.410259598200
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-11-01,0.048000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,4,4,39242.55000000,149121.69000000,156970.20,7848.51000000,5.000000000000,50739.80,98381.89000000,65.974232185800
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2022-12-01,0.048000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,4,4,39670.39000000,150747.48200000,158681.56,7934.07800000,5.000000000000,51025.60,99721.88200000,66.151607096200
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-01-01,0.096000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,8,8,40167.51000000,310093.17720000,321340.08,11246.90280000,3.500000000000,102757.20,207335.97720000,66.862476328000
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-02-01,0.024000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,2,2,40915.39000000,76920.93320000,81830.78,4909.84680000,6.000000000000,25791.42,51129.51320000,66.470219578700
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-03-01,0.048000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,4,4,41942.24000000,155186.28800000,167768.96,12582.67200000,7.500000000000,51602.00,103584.28800000,66.748350859500
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-04-01,0.096000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,8,8,43087.24000000,326170.40680000,344697.92,18527.51320000,5.375000000000,103684.64,222485.76680000,68.211512191700
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-05-01,0.132000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,11,11,43819.76000000,459669.28240000,482017.36,22348.07760000,4.636363636400,142585.30,317083.98240000,68.980894425800
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-06-01,0.108000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,9,9,45830.93000000,381313.33760000,412478.37,31165.03240000,7.555555555600,117426.69,263886.64760000,69.204672792400
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-07-01,0.120000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,10,10,48048.10000000,460781.27900000,480481.00,19699.72100000,4.100000000000,131617.50,329163.77900000,71.436014005200
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-08-01,0.096000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,8,8,49892.96000000,395152.24320000,399143.68,3991.43680000,1.000000000000,106050.96,289101.28320000,73.161999754500
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-09-01,0.096000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,8,8,50796.42000000,366242.18820000,406371.36,40129.17180000,9.875000000000,106334.40,259907.78820000,70.966097455200
Cundinamarca,Agua,ACHE2O Con Gas 1L x 12uds,Zulianita,2023-10-01,0.060000,Cundinamarca-Agua-ACHE2O Con Gas 1L x 12uds,5,5,52668.25000000,249647.50500000,263341.25,13693.74500000,5.200000000000,67099.15,182548.35500000,73.122443182400
